,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12
pct_f_4549,-0.15694981220263277,0.1518566663896752,0.021686882439923227,-0.21606377522562123,-0.11781132550722863,0.00574815866189453,-0.18200032048702788,-0.030002448022186615,0.04030035742870304,-0.015957462074409234,-0.16809225312281637,-0.04918772141017818
pct_f_5054,-0.1429068510032779,0.06150955659847068,0.09804784558878969,-0.2424959308149978,-0.16365667272035755,0.20831829069854224,-0.06427666851692153,-0.09413639831872467,0.18546776311005436,0.11331221831901667,-0.10616449607264783,0.003197924368321689
pct_f_5559,0.020813249408393644,-0.08060351341351624,0.2330579753544331,-0.12199654057090555,-0.11752188585966299,0.32024484856268765,0.12144594530524881,-0.17575685594765658,0.5230045675966276,0.10203499729370898,0.002745331854593781,-0.09621120224475076
pct_f_6064,0.13941327109170096,-0.19068248819000647,0.13082652209286355,0.020026478088073427,-0.02482807262060231,0.0549008841189231,0.06325312229610779,-0.11168614878759174,0.29512945248651984,-0.0156745739069503,-0.09540433463385001,-0.06913982096294723
pct_f_6569,0.15325765853136597,-0.21632077247168646,0.010738339373435586,0.07417539379821471,-0.029510136004700274,-0.0548696759813056,-0.04401047131297636,0.0016749643139506512,0.07687983322827105,0.0038231832115175283,-0.20346327414341084,-0.034282798313477386
pct_f_70plus,0.19395238834011563,-0.11299601229597343,-0.015537712712396652,0.05504487382415463,-0.044122399808701404,-0.12231192495366071,-0.011339594779385676,0.023282512900425052,-0.17960501595182915,-0.09633880684978961,-0.02119477377791486,-0.01447677050462205
emp_men_total,0.09605172116154205,0.2469247187540924,0.029235500676104958,0.2398623376049265,-0.10666275767358833,0.16938652438755622,-0.0614431843587688,0.09773246361303947,0.024853689136992436,-0.10983764031376497,-0.007191415710703549,-0.03896618027435616
emp_men_1529,0.030338014529027176,0.07243055389001185,-0.012603817142804792,0.3020549763793306,0.10482689687676704,0.3610478430928159,-0.2642291360566814,-0.10025859897927852,-0.17007874693263583,-0.06814122908974442,-0.0005239381910555414,-0.2863172066124779
emp_men_3049,0.019109880396370193,0.19940167504742726,0.05621239344814771,0.20764289651077716,-0.23634749294393612,0.07181221517406201,0.06117155993102133,0.27971464634901066,0.12897450975026817,-0.22487188787494483,-0.1201227861444692,-0.12484494430180616
emp_men_5064,0.08858765351879,0.2298337456516514,0.004971752688644777,0.1212729658399499,-0.1801905689655051,0.06345288433143308,0.0892484693255045,0.23679779768676115,0.1383293201385857,-0.1173107299491625,-0.032098947286909325,0.1102194425129186
