시도명,선거구명,법정읍면동명,투표구명,후보자,득표수
경기도,의왕시과천시,내손2동,내손2동제5투,더불어민주당 신창현,619
경기도,의왕시과천시,내손2동,내손2동제5투,국민의당 김도헌,239
경기도,의왕시과천시,내손2동,내손2동제5투,정의당 김형탁,54
경기도,의왕시과천시,내손2동,내손2동제5투,녹색당 홍지숙,36
경기도,의왕시과천시,내손2동,내손2동제5투,무효 투표수,11
경기도,의왕시과천시,내손2동,내손2동제5투,기권자수,1373
경기도,의왕시과천시,내손2동,내손2동제6투,선거인수,2097
경기도,의왕시과천시,내손2동,내손2동제6투,투표수,1017
경기도,의왕시과천시,내손2동,내손2동제6투,새누리당 박요찬,374
경기도,의왕시과천시,내손2동,내손2동제6투,더불어민주당 신창현,376
경기도,의왕시과천시,내손2동,내손2동제6투,국민의당 김도헌,177
경기도,의왕시과천시,내손2동,내손2동제6투,정의당 김형탁,48
경기도,의왕시과천시,내손2동,내손2동제6투,녹색당 홍지숙,31
경기도,의왕시과천시,내손2동,내손2동제6투,무효 투표수,11
경기도,의왕시과천시,내손2동,내손2동제6투,기권자수,1080
경기도,의왕시과천시,내손2동,내손2동제7투,선거인수,3503
경기도,의왕시과천시,내손2동,내손2동제7투,투표수,2268
경기도,의왕시과천시,내손2동,내손2동제7투,새누리당 박요찬,809
경기도,의왕시과천시,내손2동,내손2동제7투,더불어민주당 신창현,1000
경기도,의왕시과천시,내손2동,내손2동제7투,국민의당 김도헌,332
경기도,의왕시과천시,내손2동,내손2동제7투,정의당 김형탁,74
경기도,의왕시과천시,내손2동,내손2동제7투,녹색당 홍지숙,35
경기도,의왕시과천시,내손2동,내손2동제7투,무효 투표수,18
경기도,의왕시과천시,내손2동,내손2동제7투,기권자수,1235
경기도,의왕시과천시,내손2동,내손2동제8투,선거인수,2482
경기도,의왕시과천시,내손2동,내손2동제8투,투표수,1667
경기도,의왕시과천시,내손2동,내손2동제8투,새누리당 박요찬,646
경기도,의왕시과천시,내손2동,내손2동제8투,더불어민주당 신창현,690
경기도,의왕시과천시,내손2동,내손2동제8투,국민의당 김도헌,240
경기도,의왕시과천시,내손2동,내손2동제8투,정의당 김형탁,46
경기도,의왕시과천시,내손2동,내손2동제8투,녹색당 홍지숙,31
경기도,의왕시과천시,내손2동,내손2동제8투,무효 투표수,14
경기도,의왕시과천시,내손2동,내손2동제8투,기권자수,815
경기도,의왕시과천시,청계동,관내사전투표,선거인수,1192
경기도,의왕시과천시,청계동,관내사전투표,투표수,1190
경기도,의왕시과천시,청계동,관내사전투표,새누리당 박요찬,444
경기도,의왕시과천시,청계동,관내사전투표,더불어민주당 신창현,516
경기도,의왕시과천시,청계동,관내사전투표,국민의당 김도헌,156
경기도,의왕시과천시,청계동,관내사전투표,정의당 김형탁,28
경기도,의왕시과천시,청계동,관내사전투표,녹색당 홍지숙,36
경기도,의왕시과천시,청계동,관내사전투표,무효 투표수,10
경기도,의왕시과천시,청계동,관내사전투표,기권자수,2
경기도,의왕시과천시,청계동,청계동제1투,선거인수,2393
경기도,의왕시과천시,청계동,청계동제1투,투표수,1193
경기도,의왕시과천시,청계동,청계동제1투,새누리당 박요찬,544
경기도,의왕시과천시,청계동,청계동제1투,더불어민주당 신창현,424
경기도,의왕시과천시,청계동,청계동제1투,국민의당 김도헌,148
경기도,의왕시과천시,청계동,청계동제1투,정의당 김형탁,31
경기도,의왕시과천시,청계동,청계동제1투,녹색당 홍지숙,35
경기도,의왕시과천시,청계동,청계동제1투,무효 투표수,11
경기도,의왕시과천시,청계동,청계동제1투,기권자수,1200
경기도,의왕시과천시,청계동,청계동제2투,선거인수,2934
경기도,의왕시과천시,청계동,청계동제2투,투표수,1696
경기도,의왕시과천시,청계동,청계동제2투,새누리당 박요찬,583
경기도,의왕시과천시,청계동,청계동제2투,더불어민주당 신창현,751
경기도,의왕시과천시,청계동,청계동제2투,국민의당 김도헌,249
경기도,의왕시과천시,청계동,청계동제2투,정의당 김형탁,54
경기도,의왕시과천시,청계동,청계동제2투,녹색당 홍지숙,49
경기도,의왕시과천시,청계동,청계동제2투,무효 투표수,10
경기도,의왕시과천시,청계동,청계동제2투,기권자수,1238
경기도,의왕시과천시,청계동,청계동제3투,선거인수,4412
경기도,의왕시과천시,청계동,청계동제3투,투표수,2592
경기도,의왕시과천시,청계동,청계동제3투,새누리당 박요찬,847
경기도,의왕시과천시,청계동,청계동제3투,더불어민주당 신창현,1133
경기도,의왕시과천시,청계동,청계동제3투,국민의당 김도헌,396
경기도,의왕시과천시,청계동,청계동제3투,정의당 김형탁,93
경기도,의왕시과천시,청계동,청계동제3투,녹색당 홍지숙,100
경기도,의왕시과천시,청계동,청계동제3투,무효 투표수,23
경기도,의왕시과천시,청계동,청계동제3투,기권자수,1820
경기도,의왕시과천시,청계동,청계동제4투,선거인수,5218
경기도,의왕시과천시,청계동,청계동제4투,투표수,3122
경기도,의왕시과천시,청계동,청계동제4투,새누리당 박요찬,1108
경기도,의왕시과천시,청계동,청계동제4투,더불어민주당 신창현,1372
경기도,의왕시과천시,청계동,청계동제4투,국민의당 김도헌,478
경기도,의왕시과천시,청계동,청계동제4투,정의당 김형탁,81
경기도,의왕시과천시,청계동,청계동제4투,녹색당 홍지숙,61
경기도,의왕시과천시,청계동,청계동제4투,무효 투표수,22
경기도,의왕시과천시,청계동,청계동제4투,기권자수,2096
경기도,의왕시과천시,잘못 투입·구분된 투표지,,선거인수,0
경기도,의왕시과천시,잘못 투입·구분된 투표지,,투표수,9
경기도,의왕시과천시,잘못 투입·구분된 투표지,,새누리당 박요찬,2
경기도,의왕시과천시,잘못 투입·구분된 투표지,,더불어민주당 신창현,3
경기도,의왕시과천시,잘못 투입·구분된 투표지,,국민의당 김도헌,2
경기도,의왕시과천시,잘못 투입·구분된 투표지,,정의당 김형탁,0
경기도,의왕시과천시,잘못 투입·구분된 투표지,,녹색당 홍지숙,0
경기도,의왕시과천시,잘못 투입·구분된 투표지,,무효 투표수,2
경기도,의왕시과천시,잘못 투입·구분된 투표지,,기권자수,-9
경기도,구리시,거소·선상투표,,선거인수,229
경기도,구리시,거소·선상투표,,투표수,219
경기도,구리시,거소·선상투표,,새누리당 박창식,100
경기도,구리시,거소·선상투표,,더불어민주당 윤호중,80
경기도,구리시,거소·선상투표,,국민의당 정경진,26
경기도,구리시,거소·선상투표,,무효 투표수,13
경기도,구리시,거소·선상투표,,기권자수,10
경기도,구리시,관외사전투표,,선거인수,5132
경기도,구리시,관외사전투표,,투표수,5119
경기도,구리시,관외사전투표,,새누리당 박창식,1584
경기도,구리시,관외사전투표,,더불어민주당 윤호중,2582
경기도,구리시,관외사전투표,,국민의당 정경진,850
경기도,구리시,관외사전투표,,무효 투표수,103
경기도,구리시,관외사전투표,,기권자수,13
경기도,구리시,국외부재자투표,,선거인수,401
경기도,구리시,국외부재자투표,,투표수,178
경기도,구리시,국외부재자투표,,새누리당 박창식,33
경기도,구리시,국외부재자투표,,더불어민주당 윤호중,125
경기도,구리시,국외부재자투표,,국민의당 정경진,19
경기도,구리시,국외부재자투표,,무효 투표수,1
경기도,구리시,국외부재자투표,,기권자수,223
경기도,구리시,갈매동,관내사전투표,선거인수,114
경기도,구리시,갈매동,관내사전투표,투표수,114
경기도,구리시,갈매동,관내사전투표,새누리당 박창식,54
경기도,구리시,갈매동,관내사전투표,더불어민주당 윤호중,39
경기도,구리시,갈매동,관내사전투표,국민의당 정경진,12
경기도,구리시,갈매동,관내사전투표,무효 투표수,9
경기도,구리시,갈매동,관내사전투표,기권자수,0
경기도,구리시,갈매동,갈매동제1투,선거인수,810
경기도,구리시,갈매동,갈매동제1투,투표수,347
경기도,구리시,갈매동,갈매동제1투,새누리당 박창식,189
경기도,구리시,갈매동,갈매동제1투,더불어민주당 윤호중,94
경기도,구리시,갈매동,갈매동제1투,국민의당 정경진,57
경기도,구리시,갈매동,갈매동제1투,무효 투표수,7
경기도,구리시,갈매동,갈매동제1투,기권자수,463
경기도,구리시,갈매동,갈매동제2투,선거인수,277
경기도,구리시,갈매동,갈매동제2투,투표수,121
경기도,구리시,갈매동,갈매동제2투,새누리당 박창식,68
경기도,구리시,갈매동,갈매동제2투,더불어민주당 윤호중,30
경기도,구리시,갈매동,갈매동제2투,국민의당 정경진,20
경기도,구리시,갈매동,갈매동제2투,무효 투표수,3
경기도,구리시,갈매동,갈매동제2투,기권자수,156
경기도,구리시,동구동,관내사전투표,선거인수,1723
경기도,구리시,동구동,관내사전투표,투표수,1723
경기도,구리시,동구동,관내사전투표,새누리당 박창식,581
경기도,구리시,동구동,관내사전투표,더불어민주당 윤호중,911
경기도,구리시,동구동,관내사전투표,국민의당 정경진,224
경기도,구리시,동구동,관내사전투표,무효 투표수,7
경기도,구리시,동구동,관내사전투표,기권자수,0
경기도,구리시,동구동,동구동제1투,선거인수,1894
경기도,구리시,동구동,동구동제1투,투표수,968
경기도,구리시,동구동,동구동제1투,새누리당 박창식,350
경기도,구리시,동구동,동구동제1투,더불어민주당 윤호중,494
경기도,구리시,동구동,동구동제1투,국민의당 정경진,115
경기도,구리시,동구동,동구동제1투,무효 투표수,9
경기도,구리시,동구동,동구동제1투,기권자수,926
경기도,구리시,동구동,동구동제2투,선거인수,1201
경기도,구리시,동구동,동구동제2투,투표수,658
경기도,구리시,동구동,동구동제2투,새누리당 박창식,418
경기도,구리시,동구동,동구동제2투,더불어민주당 윤호중,147
경기도,구리시,동구동,동구동제2투,국민의당 정경진,79
경기도,구리시,동구동,동구동제2투,무효 투표수,14
경기도,구리시,동구동,동구동제2투,기권자수,543
경기도,구리시,동구동,동구동제3투,선거인수,3617
경기도,구리시,동구동,동구동제3투,투표수,2094
경기도,구리시,동구동,동구동제3투,새누리당 박창식,724
경기도,구리시,동구동,동구동제3투,더불어민주당 윤호중,1000
경기도,구리시,동구동,동구동제3투,국민의당 정경진,353
경기도,구리시,동구동,동구동제3투,무효 투표수,17
경기도,구리시,동구동,동구동제3투,기권자수,1523
경기도,구리시,동구동,동구동제4투,선거인수,2715
경기도,구리시,동구동,동구동제4투,투표수,1696
경기도,구리시,동구동,동구동제4투,새누리당 박창식,505
경기도,구리시,동구동,동구동제4투,더불어민주당 윤호중,956
경기도,구리시,동구동,동구동제4투,국민의당 정경진,224
경기도,구리시,동구동,동구동제4투,무효 투표수,11
경기도,구리시,동구동,동구동제4투,기권자수,1019
경기도,구리시,동구동,동구동제5투,선거인수,2909
경기도,구리시,동구동,동구동제5투,투표수,1756
경기도,구리시,동구동,동구동제5투,새누리당 박창식,561
경기도,구리시,동구동,동구동제5투,더불어민주당 윤호중,902
경기도,구리시,동구동,동구동제5투,국민의당 정경진,280
경기도,구리시,동구동,동구동제5투,무효 투표수,13
경기도,구리시,동구동,동구동제5투,기권자수,1153
경기도,구리시,동구동,동구동제6투,선거인수,2789
경기도,구리시,동구동,동구동제6투,투표수,1656
경기도,구리시,동구동,동구동제6투,새누리당 박창식,423
경기도,구리시,동구동,동구동제6투,더불어민주당 윤호중,922
경기도,구리시,동구동,동구동제6투,국민의당 정경진,282
경기도,구리시,동구동,동구동제6투,무효 투표수,29
경기도,구리시,동구동,동구동제6투,기권자수,1133
경기도,구리시,동구동,동구동제7투,선거인수,2771
경기도,구리시,동구동,동구동제7투,투표수,1728
경기도,구리시,동구동,동구동제7투,새누리당 박창식,522
경기도,구리시,동구동,동구동제7투,더불어민주당 윤호중,911
경기도,구리시,동구동,동구동제7투,국민의당 정경진,278
경기도,구리시,동구동,동구동제7투,무효 투표수,17
경기도,구리시,동구동,동구동제7투,기권자수,1043
경기도,구리시,동구동,동구동제8투,선거인수,2403
경기도,구리시,동구동,동구동제8투,투표수,1714
경기도,구리시,동구동,동구동제8투,새누리당 박창식,576
경기도,구리시,동구동,동구동제8투,더불어민주당 윤호중,883
경기도,구리시,동구동,동구동제8투,국민의당 정경진,238
경기도,구리시,동구동,동구동제8투,무효 투표수,17
경기도,구리시,동구동,동구동제8투,기권자수,689
경기도,구리시,동구동,동구동제9투,선거인수,2937
경기도,구리시,동구동,동구동제9투,투표수,1768
경기도,구리시,동구동,동구동제9투,새누리당 박창식,505
경기도,구리시,동구동,동구동제9투,더불어민주당 윤호중,927
경기도,구리시,동구동,동구동제9투,국민의당 정경진,316
경기도,구리시,동구동,동구동제9투,무효 투표수,20
경기도,구리시,동구동,동구동제9투,기권자수,1169
경기도,구리시,동구동,동구동제10투,선거인수,3565
경기도,구리시,동구동,동구동제10투,투표수,2306
경기도,구리시,동구동,동구동제10투,새누리당 박창식,774
경기도,구리시,동구동,동구동제10투,더불어민주당 윤호중,1128
경기도,구리시,동구동,동구동제10투,국민의당 정경진,383
경기도,구리시,동구동,동구동제10투,무효 투표수,21
경기도,구리시,동구동,동구동제10투,기권자수,1259
경기도,구리시,동구동,동구동제11투,선거인수,2725
경기도,구리시,동구동,동구동제11투,투표수,1725
경기도,구리시,동구동,동구동제11투,새누리당 박창식,584
경기도,구리시,동구동,동구동제11투,더불어민주당 윤호중,832
경기도,구리시,동구동,동구동제11투,국민의당 정경진,294
경기도,구리시,동구동,동구동제11투,무효 투표수,15
경기도,구리시,동구동,동구동제11투,기권자수,1000
경기도,구리시,인창동,관내사전투표,선거인수,1560
경기도,구리시,인창동,관내사전투표,투표수,1560
경기도,구리시,인창동,관내사전투표,새누리당 박창식,550
경기도,구리시,인창동,관내사전투표,더불어민주당 윤호중,728
경기도,구리시,인창동,관내사전투표,국민의당 정경진,262
경기도,구리시,인창동,관내사전투표,무효 투표수,20
경기도,구리시,인창동,관내사전투표,기권자수,0
경기도,구리시,인창동,인창동제1투,선거인수,3401
경기도,구리시,인창동,인창동제1투,투표수,1602
경기도,구리시,인창동,인창동제1투,새누리당 박창식,623
경기도,구리시,인창동,인창동제1투,더불어민주당 윤호중,710
경기도,구리시,인창동,인창동제1투,국민의당 정경진,237
경기도,구리시,인창동,인창동제1투,무효 투표수,32
경기도,구리시,인창동,인창동제1투,기권자수,1799
경기도,구리시,인창동,인창동제2투,선거인수,3391
경기도,구리시,인창동,인창동제2투,투표수,1737
경기도,구리시,인창동,인창동제2투,새누리당 박창식,640
경기도,구리시,인창동,인창동제2투,더불어민주당 윤호중,733
경기도,구리시,인창동,인창동제2투,국민의당 정경진,336
경기도,구리시,인창동,인창동제2투,무효 투표수,28
경기도,구리시,인창동,인창동제2투,기권자수,1654
경기도,구리시,인창동,인창동제3투,선거인수,2926
경기도,구리시,인창동,인창동제3투,투표수,1404
경기도,구리시,인창동,인창동제3투,새누리당 박창식,609
경기도,구리시,인창동,인창동제3투,더불어민주당 윤호중,517
경기도,구리시,인창동,인창동제3투,국민의당 정경진,250
경기도,구리시,인창동,인창동제3투,무효 투표수,28
경기도,구리시,인창동,인창동제3투,기권자수,1522
경기도,구리시,인창동,인창동제4투,선거인수,3246
경기도,구리시,인창동,인창동제4투,투표수,1940
경기도,구리시,인창동,인창동제4투,새누리당 박창식,631
경기도,구리시,인창동,인창동제4투,더불어민주당 윤호중,969
경기도,구리시,인창동,인창동제4투,국민의당 정경진,324
경기도,구리시,인창동,인창동제4투,무효 투표수,16
경기도,구리시,인창동,인창동제4투,기권자수,1306
경기도,구리시,인창동,인창동제5투,선거인수,2505
경기도,구리시,인창동,인창동제5투,투표수,1545
경기도,구리시,인창동,인창동제5투,새누리당 박창식,511
경기도,구리시,인창동,인창동제5투,더불어민주당 윤호중,782
경기도,구리시,인창동,인창동제5투,국민의당 정경진,243
경기도,구리시,인창동,인창동제5투,무효 투표수,9
경기도,구리시,인창동,인창동제5투,기권자수,960
경기도,구리시,인창동,인창동제6투,선거인수,3003
경기도,구리시,인창동,인창동제6투,투표수,1901
경기도,구리시,인창동,인창동제6투,새누리당 박창식,723
경기도,구리시,인창동,인창동제6투,더불어민주당 윤호중,885
경기도,구리시,인창동,인창동제6투,국민의당 정경진,274
경기도,구리시,인창동,인창동제6투,무효 투표수,19
경기도,구리시,인창동,인창동제6투,기권자수,1102
경기도,구리시,교문1동,관내사전투표,선거인수,940
경기도,구리시,교문1동,관내사전투표,투표수,939
경기도,구리시,교문1동,관내사전투표,새누리당 박창식,322
경기도,구리시,교문1동,관내사전투표,더불어민주당 윤호중,487
경기도,구리시,교문1동,관내사전투표,국민의당 정경진,120
경기도,구리시,교문1동,관내사전투표,무효 투표수,10
경기도,구리시,교문1동,관내사전투표,기권자수,1
경기도,구리시,교문1동,교문1동제1투,선거인수,3123
경기도,구리시,교문1동,교문1동제1투,투표수,1348
경기도,구리시,교문1동,교문1동제1투,새누리당 박창식,539
경기도,구리시,교문1동,교문1동제1투,더불어민주당 윤호중,545
경기도,구리시,교문1동,교문1동제1투,국민의당 정경진,244
경기도,구리시,교문1동,교문1동제1투,무효 투표수,20
경기도,구리시,교문1동,교문1동제1투,기권자수,1775
경기도,구리시,교문1동,교문1동제2투,선거인수,2373
경기도,구리시,교문1동,교문1동제2투,투표수,986
경기도,구리시,교문1동,교문1동제2투,새누리당 박창식,423
경기도,구리시,교문1동,교문1동제2투,더불어민주당 윤호중,365
경기도,구리시,교문1동,교문1동제2투,국민의당 정경진,183
경기도,구리시,교문1동,교문1동제2투,무효 투표수,15
경기도,구리시,교문1동,교문1동제2투,기권자수,1387
경기도,구리시,교문1동,교문1동제3투,선거인수,2866
경기도,구리시,교문1동,교문1동제3투,투표수,1326
경기도,구리시,교문1동,교문1동제3투,새누리당 박창식,561
경기도,구리시,교문1동,교문1동제3투,더불어민주당 윤호중,504
경기도,구리시,교문1동,교문1동제3투,국민의당 정경진,223
경기도,구리시,교문1동,교문1동제3투,무효 투표수,38
경기도,구리시,교문1동,교문1동제3투,기권자수,1540
경기도,구리시,교문1동,교문1동제4투,선거인수,2868
경기도,구리시,교문1동,교문1동제4투,투표수,1393
경기도,구리시,교문1동,교문1동제4투,새누리당 박창식,651
경기도,구리시,교문1동,교문1동제4투,더불어민주당 윤호중,513
경기도,구리시,교문1동,교문1동제4투,국민의당 정경진,200
경기도,구리시,교문1동,교문1동제4투,무효 투표수,29
경기도,구리시,교문1동,교문1동제4투,기권자수,1475
경기도,구리시,교문1동,교문1동제5투,선거인수,1749
경기도,구리시,교문1동,교문1동제5투,투표수,911
경기도,구리시,교문1동,교문1동제5투,새누리당 박창식,418
경기도,구리시,교문1동,교문1동제5투,더불어민주당 윤호중,346
경기도,구리시,교문1동,교문1동제5투,국민의당 정경진,135
경기도,구리시,교문1동,교문1동제5투,무효 투표수,12
경기도,구리시,교문1동,교문1동제5투,기권자수,838
경기도,구리시,교문1동,교문1동제6투,선거인수,1169
경기도,구리시,교문1동,교문1동제6투,투표수,691
경기도,구리시,교문1동,교문1동제6투,새누리당 박창식,269
경기도,구리시,교문1동,교문1동제6투,더불어민주당 윤호중,301
경기도,구리시,교문1동,교문1동제6투,국민의당 정경진,114
경기도,구리시,교문1동,교문1동제6투,무효 투표수,7
경기도,구리시,교문1동,교문1동제6투,기권자수,478
경기도,구리시,교문2동,관내사전투표,선거인수,1181
경기도,구리시,교문2동,관내사전투표,투표수,1181
경기도,구리시,교문2동,관내사전투표,새누리당 박창식,385
경기도,구리시,교문2동,관내사전투표,더불어민주당 윤호중,610
경기도,구리시,교문2동,관내사전투표,국민의당 정경진,180
경기도,구리시,교문2동,관내사전투표,무효 투표수,6
경기도,구리시,교문2동,관내사전투표,기권자수,0
경기도,구리시,교문2동,교문2동제1투,선거인수,2823
경기도,구리시,교문2동,교문2동제1투,투표수,1745
경기도,구리시,교문2동,교문2동제1투,새누리당 박창식,547
경기도,구리시,교문2동,교문2동제1투,더불어민주당 윤호중,876
경기도,구리시,교문2동,교문2동제1투,국민의당 정경진,303
경기도,구리시,교문2동,교문2동제1투,무효 투표수,19
경기도,구리시,교문2동,교문2동제1투,기권자수,1078
경기도,구리시,교문2동,교문2동제2투,선거인수,2554
경기도,구리시,교문2동,교문2동제2투,투표수,1223
경기도,구리시,교문2동,교문2동제2투,새누리당 박창식,462
경기도,구리시,교문2동,교문2동제2투,더불어민주당 윤호중,523
경기도,구리시,교문2동,교문2동제2투,국민의당 정경진,223
경기도,구리시,교문2동,교문2동제2투,무효 투표수,15
경기도,구리시,교문2동,교문2동제2투,기권자수,1331
경기도,구리시,교문2동,교문2동제3투,선거인수,2577
경기도,구리시,교문2동,교문2동제3투,투표수,1621
경기도,구리시,교문2동,교문2동제3투,새누리당 박창식,633
경기도,구리시,교문2동,교문2동제3투,더불어민주당 윤호중,721
경기도,구리시,교문2동,교문2동제3투,국민의당 정경진,252
경기도,구리시,교문2동,교문2동제3투,무효 투표수,15
경기도,구리시,교문2동,교문2동제3투,기권자수,956
경기도,구리시,교문2동,교문2동제4투,선거인수,2616
경기도,구리시,교문2동,교문2동제4투,투표수,1860
경기도,구리시,교문2동,교문2동제4투,새누리당 박창식,734
경기도,구리시,교문2동,교문2동제4투,더불어민주당 윤호중,833
경기도,구리시,교문2동,교문2동제4투,국민의당 정경진,278
경기도,구리시,교문2동,교문2동제4투,무효 투표수,15
경기도,구리시,교문2동,교문2동제4투,기권자수,756
경기도,구리시,교문2동,교문2동제5투,선거인수,3110
경기도,구리시,교문2동,교문2동제5투,투표수,2034
경기도,구리시,교문2동,교문2동제5투,새누리당 박창식,747
경기도,구리시,교문2동,교문2동제5투,더불어민주당 윤호중,928
경기도,구리시,교문2동,교문2동제5투,국민의당 정경진,344
경기도,구리시,교문2동,교문2동제5투,무효 투표수,15
경기도,구리시,교문2동,교문2동제5투,기권자수,1076
경기도,구리시,교문2동,교문2동제6투,선거인수,3093
경기도,구리시,교문2동,교문2동제6투,투표수,2076
경기도,구리시,교문2동,교문2동제6투,새누리당 박창식,752
경기도,구리시,교문2동,교문2동제6투,더불어민주당 윤호중,997
경기도,구리시,교문2동,교문2동제6투,국민의당 정경진,311
경기도,구리시,교문2동,교문2동제6투,무효 투표수,16
경기도,구리시,교문2동,교문2동제6투,기권자수,1017
경기도,구리시,수택1동,관내사전투표,선거인수,1175
경기도,구리시,수택1동,관내사전투표,투표수,1171
경기도,구리시,수택1동,관내사전투표,새누리당 박창식,446
경기도,구리시,수택1동,관내사전투표,더불어민주당 윤호중,541
경기도,구리시,수택1동,관내사전투표,국민의당 정경진,176
경기도,구리시,수택1동,관내사전투표,무효 투표수,8
경기도,구리시,수택1동,관내사전투표,기권자수,4
경기도,구리시,수택1동,수택1동제1투,선거인수,4363
경기도,구리시,수택1동,수택1동제1투,투표수,1962
경기도,구리시,수택1동,수택1동제1투,새누리당 박창식,822
경기도,구리시,수택1동,수택1동제1투,더불어민주당 윤호중,804
경기도,구리시,수택1동,수택1동제1투,국민의당 정경진,316
경기도,구리시,수택1동,수택1동제1투,무효 투표수,20
경기도,구리시,수택1동,수택1동제1투,기권자수,2401
경기도,구리시,수택1동,수택1동제2투,선거인수,2577
경기도,구리시,수택1동,수택1동제2투,투표수,1028
경기도,구리시,수택1동,수택1동제2투,새누리당 박창식,496
경기도,구리시,수택1동,수택1동제2투,더불어민주당 윤호중,349
경기도,구리시,수택1동,수택1동제2투,국민의당 정경진,165
경기도,구리시,수택1동,수택1동제2투,무효 투표수,18
경기도,구리시,수택1동,수택1동제2투,기권자수,1549
경기도,구리시,수택1동,수택1동제3투,선거인수,3399
경기도,구리시,수택1동,수택1동제3투,투표수,1374
경기도,구리시,수택1동,수택1동제3투,새누리당 박창식,576
경기도,구리시,수택1동,수택1동제3투,더불어민주당 윤호중,535
경기도,구리시,수택1동,수택1동제3투,국민의당 정경진,241
경기도,구리시,수택1동,수택1동제3투,무효 투표수,22
경기도,구리시,수택1동,수택1동제3투,기권자수,2025
경기도,구리시,수택1동,수택1동제4투,선거인수,4056
경기도,구리시,수택1동,수택1동제4투,투표수,2162
경기도,구리시,수택1동,수택1동제4투,새누리당 박창식,897
경기도,구리시,수택1동,수택1동제4투,더불어민주당 윤호중,874
경기도,구리시,수택1동,수택1동제4투,국민의당 정경진,354
경기도,구리시,수택1동,수택1동제4투,무효 투표수,37
경기도,구리시,수택1동,수택1동제4투,기권자수,1894
경기도,구리시,수택1동,수택1동제5투,선거인수,3555
경기도,구리시,수택1동,수택1동제5투,투표수,1860
경기도,구리시,수택1동,수택1동제5투,새누리당 박창식,612
경기도,구리시,수택1동,수택1동제5투,더불어민주당 윤호중,909
경기도,구리시,수택1동,수택1동제5투,국민의당 정경진,313
경기도,구리시,수택1동,수택1동제5투,무효 투표수,26
경기도,구리시,수택1동,수택1동제5투,기권자수,1695
경기도,구리시,수택2동,관내사전투표,선거인수,986
경기도,구리시,수택2동,관내사전투표,투표수,978
경기도,구리시,수택2동,관내사전투표,새누리당 박창식,402
경기도,구리시,수택2동,관내사전투표,더불어민주당 윤호중,419
경기도,구리시,수택2동,관내사전투표,국민의당 정경진,145
경기도,구리시,수택2동,관내사전투표,무효 투표수,12
경기도,구리시,수택2동,관내사전투표,기권자수,8
경기도,구리시,수택2동,수택2동제1투,선거인수,3321
경기도,구리시,수택2동,수택2동제1투,투표수,1537
경기도,구리시,수택2동,수택2동제1투,새누리당 박창식,600
경기도,구리시,수택2동,수택2동제1투,더불어민주당 윤호중,648
경기도,구리시,수택2동,수택2동제1투,국민의당 정경진,248
경기도,구리시,수택2동,수택2동제1투,무효 투표수,41
경기도,구리시,수택2동,수택2동제1투,기권자수,1784
경기도,구리시,수택2동,수택2동제2투,선거인수,3070
경기도,구리시,수택2동,수택2동제2투,투표수,1629
경기도,구리시,수택2동,수택2동제2투,새누리당 박창식,663
경기도,구리시,수택2동,수택2동제2투,더불어민주당 윤호중,707
경기도,구리시,수택2동,수택2동제2투,국민의당 정경진,246
경기도,구리시,수택2동,수택2동제2투,무효 투표수,13
경기도,구리시,수택2동,수택2동제2투,기권자수,1441
경기도,구리시,수택2동,수택2동제3투,선거인수,3326
경기도,구리시,수택2동,수택2동제3투,투표수,1593
경기도,구리시,수택2동,수택2동제3투,새누리당 박창식,710
경기도,구리시,수택2동,수택2동제3투,더불어민주당 윤호중,607
경기도,구리시,수택2동,수택2동제3투,국민의당 정경진,244
경기도,구리시,수택2동,수택2동제3투,무효 투표수,32
경기도,구리시,수택2동,수택2동제3투,기권자수,1733
경기도,구리시,수택2동,수택2동제4투,선거인수,2423
경기도,구리시,수택2동,수택2동제4투,투표수,1160
경기도,구리시,수택2동,수택2동제4투,새누리당 박창식,497
경기도,구리시,수택2동,수택2동제4투,더불어민주당 윤호중,423
경기도,구리시,수택2동,수택2동제4투,국민의당 정경진,194
경기도,구리시,수택2동,수택2동제4투,무효 투표수,46
경기도,구리시,수택2동,수택2동제4투,기권자수,1263
경기도,구리시,수택2동,수택2동제5투,선거인수,3268
경기도,구리시,수택2동,수택2동제5투,투표수,1551
경기도,구리시,수택2동,수택2동제5투,새누리당 박창식,552
경기도,구리시,수택2동,수택2동제5투,더불어민주당 윤호중,650
경기도,구리시,수택2동,수택2동제5투,국민의당 정경진,332
경기도,구리시,수택2동,수택2동제5투,무효 투표수,17
경기도,구리시,수택2동,수택2동제5투,기권자수,1717
경기도,구리시,수택2동,수택2동제6투,선거인수,1925
경기도,구리시,수택2동,수택2동제6투,투표수,912
경기도,구리시,수택2동,수택2동제6투,새누리당 박창식,386
경기도,구리시,수택2동,수택2동제6투,더불어민주당 윤호중,350
경기도,구리시,수택2동,수택2동제6투,국민의당 정경진,164
경기도,구리시,수택2동,수택2동제6투,무효 투표수,12
경기도,구리시,수택2동,수택2동제6투,기권자수,1013
경기도,구리시,수택2동,수택2동제7투,선거인수,3382
경기도,구리시,수택2동,수택2동제7투,투표수,1754
경기도,구리시,수택2동,수택2동제7투,새누리당 박창식,645
경기도,구리시,수택2동,수택2동제7투,더불어민주당 윤호중,777
경기도,구리시,수택2동,수택2동제7투,국민의당 정경진,307
경기도,구리시,수택2동,수택2동제7투,무효 투표수,25
