시도명,선거구명,법정읍면동명,투표구명,후보자,득표수
부산광역시,중구동구,범일제4동,범일제4동제1투,무효 투표수,12
부산광역시,중구동구,범일제4동,범일제4동제1투,기권자수,1231
부산광역시,중구동구,범일제4동,범일제4동제2투,선거인수,2965
부산광역시,중구동구,범일제4동,범일제4동제2투,투표수,1547
부산광역시,중구동구,범일제4동,범일제4동제2투,새누리당 정의화,729
부산광역시,중구동구,범일제4동,범일제4동제2투,민주통합당 이해성,645
부산광역시,중구동구,범일제4동,범일제4동제2투,무소속 문창무,58
부산광역시,중구동구,범일제4동,범일제4동제2투,무소속 박성민,66
부산광역시,중구동구,범일제4동,범일제4동제2투,무소속 박희동,37
부산광역시,중구동구,범일제4동,범일제4동제2투,무효 투표수,12
부산광역시,중구동구,범일제4동,범일제4동제2투,기권자수,1418
부산광역시,중구동구,범일제4동,범일제4동제3투,선거인수,3183
부산광역시,중구동구,범일제4동,범일제4동제3투,투표수,1534
부산광역시,중구동구,범일제4동,범일제4동제3투,새누리당 정의화,742
부산광역시,중구동구,범일제4동,범일제4동제3투,민주통합당 이해성,618
부산광역시,중구동구,범일제4동,범일제4동제3투,무소속 문창무,58
부산광역시,중구동구,범일제4동,범일제4동제3투,무소속 박성민,61
부산광역시,중구동구,범일제4동,범일제4동제3투,무소속 박희동,32
부산광역시,중구동구,범일제4동,범일제4동제3투,무효 투표수,23
부산광역시,중구동구,범일제4동,범일제4동제3투,기권자수,1649
부산광역시,중구동구,범일제5동,범일제5동제1투,선거인수,2199
부산광역시,중구동구,범일제5동,범일제5동제1투,투표수,1208
부산광역시,중구동구,범일제5동,범일제5동제1투,새누리당 정의화,675
부산광역시,중구동구,범일제5동,범일제5동제1투,민주통합당 이해성,420
부산광역시,중구동구,범일제5동,범일제5동제1투,무소속 문창무,26
부산광역시,중구동구,범일제5동,범일제5동제1투,무소속 박성민,57
부산광역시,중구동구,범일제5동,범일제5동제1투,무소속 박희동,19
부산광역시,중구동구,범일제5동,범일제5동제1투,무효 투표수,11
부산광역시,중구동구,범일제5동,범일제5동제1투,기권자수,991
부산광역시,중구동구,범일제5동,범일제5동제2투,선거인수,2320
부산광역시,중구동구,범일제5동,범일제5동제2투,투표수,1227
부산광역시,중구동구,범일제5동,범일제5동제2투,새누리당 정의화,585
부산광역시,중구동구,범일제5동,범일제5동제2투,민주통합당 이해성,554
부산광역시,중구동구,범일제5동,범일제5동제2투,무소속 문창무,31
부산광역시,중구동구,범일제5동,범일제5동제2투,무소속 박성민,31
부산광역시,중구동구,범일제5동,범일제5동제2투,무소속 박희동,12
부산광역시,중구동구,범일제5동,범일제5동제2투,무효 투표수,14
부산광역시,중구동구,범일제5동,범일제5동제2투,기권자수,1093
부산광역시,중구동구,잘못 투입·구분된 투표지,,선거인수,0
부산광역시,중구동구,잘못 투입·구분된 투표지,,투표수,0
부산광역시,중구동구,잘못 투입·구분된 투표지,,새누리당 정의화,0
부산광역시,중구동구,잘못 투입·구분된 투표지,,민주통합당 이해성,0
부산광역시,중구동구,잘못 투입·구분된 투표지,,무소속 문창무,0
부산광역시,중구동구,잘못 투입·구분된 투표지,,무소속 박성민,0
부산광역시,중구동구,잘못 투입·구분된 투표지,,무소속 박희동,0
부산광역시,중구동구,잘못 투입·구분된 투표지,,무효 투표수,0
부산광역시,중구동구,잘못 투입·구분된 투표지,,기권자수,0
부산광역시,서구,국내부재자투표,,선거인수,1807
부산광역시,서구,국내부재자투표,,투표수,1641
부산광역시,서구,국내부재자투표,,새누리당 유기준,749
부산광역시,서구,국내부재자투표,,민주통합당 이재강,563
부산광역시,서구,국내부재자투표,,무소속 정오규,289
부산광역시,서구,국내부재자투표,,무효 투표수,40
부산광역시,서구,국내부재자투표,,기권자수,166
부산광역시,서구,국외부재자투표,,선거인수,261
부산광역시,서구,국외부재자투표,,투표수,95
부산광역시,서구,국외부재자투표,,새누리당 유기준,41
부산광역시,서구,국외부재자투표,,민주통합당 이재강,39
부산광역시,서구,국외부재자투표,,무소속 정오규,15
부산광역시,서구,국외부재자투표,,무효 투표수,0
부산광역시,서구,국외부재자투표,,기권자수,166
부산광역시,서구,동대신제1동,동대신제1동제1투,선거인수,2455
부산광역시,서구,동대신제1동,동대신제1동제1투,투표수,1368
부산광역시,서구,동대신제1동,동대신제1동제1투,새누리당 유기준,808
부산광역시,서구,동대신제1동,동대신제1동제1투,민주통합당 이재강,284
부산광역시,서구,동대신제1동,동대신제1동제1투,무소속 정오규,265
부산광역시,서구,동대신제1동,동대신제1동제1투,무효 투표수,11
부산광역시,서구,동대신제1동,동대신제1동제1투,기권자수,1087
부산광역시,서구,동대신제1동,동대신제1동제2투,선거인수,2537
부산광역시,서구,동대신제1동,동대신제1동제2투,투표수,1252
부산광역시,서구,동대신제1동,동대신제1동제2투,새누리당 유기준,684
부산광역시,서구,동대신제1동,동대신제1동제2투,민주통합당 이재강,374
부산광역시,서구,동대신제1동,동대신제1동제2투,무소속 정오규,181
부산광역시,서구,동대신제1동,동대신제1동제2투,무효 투표수,13
부산광역시,서구,동대신제1동,동대신제1동제2투,기권자수,1285
부산광역시,서구,동대신제2동,동대신제2동제1투,선거인수,2260
부산광역시,서구,동대신제2동,동대신제2동제1투,투표수,1313
부산광역시,서구,동대신제2동,동대신제2동제1투,새누리당 유기준,771
부산광역시,서구,동대신제2동,동대신제2동제1투,민주통합당 이재강,323
부산광역시,서구,동대신제2동,동대신제2동제1투,무소속 정오규,207
부산광역시,서구,동대신제2동,동대신제2동제1투,무효 투표수,12
부산광역시,서구,동대신제2동,동대신제2동제1투,기권자수,947
부산광역시,서구,동대신제2동,동대신제2동제2투,선거인수,3274
부산광역시,서구,동대신제2동,동대신제2동제2투,투표수,1576
부산광역시,서구,동대신제2동,동대신제2동제2투,새누리당 유기준,902
부산광역시,서구,동대신제2동,동대신제2동제2투,민주통합당 이재강,458
부산광역시,서구,동대신제2동,동대신제2동제2투,무소속 정오규,191
부산광역시,서구,동대신제2동,동대신제2동제2투,무효 투표수,25
부산광역시,서구,동대신제2동,동대신제2동제2투,기권자수,1698
부산광역시,서구,동대신제2동,동대신제2동제3투,선거인수,2611
부산광역시,서구,동대신제2동,동대신제2동제3투,투표수,1306
부산광역시,서구,동대신제2동,동대신제2동제3투,새누리당 유기준,708
부산광역시,서구,동대신제2동,동대신제2동제3투,민주통합당 이재강,391
부산광역시,서구,동대신제2동,동대신제2동제3투,무소속 정오규,182
부산광역시,서구,동대신제2동,동대신제2동제3투,무효 투표수,25
부산광역시,서구,동대신제2동,동대신제2동제3투,기권자수,1305
부산광역시,서구,동대신제3동,동대신제3동제1투,선거인수,3551
부산광역시,서구,동대신제3동,동대신제3동제1투,투표수,1680
부산광역시,서구,동대신제3동,동대신제3동제1투,새누리당 유기준,953
부산광역시,서구,동대신제3동,동대신제3동제1투,민주통합당 이재강,506
부산광역시,서구,동대신제3동,동대신제3동제1투,무소속 정오규,203
부산광역시,서구,동대신제3동,동대신제3동제1투,무효 투표수,18
부산광역시,서구,동대신제3동,동대신제3동제1투,기권자수,1871
부산광역시,서구,동대신제3동,동대신제3동제2투,선거인수,3386
부산광역시,서구,동대신제3동,동대신제3동제2투,투표수,1819
부산광역시,서구,동대신제3동,동대신제3동제2투,새누리당 유기준,975
부산광역시,서구,동대신제3동,동대신제3동제2투,민주통합당 이재강,576
부산광역시,서구,동대신제3동,동대신제3동제2투,무소속 정오규,255
부산광역시,서구,동대신제3동,동대신제3동제2투,무효 투표수,13
부산광역시,서구,동대신제3동,동대신제3동제2투,기권자수,1567
부산광역시,서구,서대신제1동,서대신제1동제1투,선거인수,2968
부산광역시,서구,서대신제1동,서대신제1동제1투,투표수,1596
부산광역시,서구,서대신제1동,서대신제1동제1투,새누리당 유기준,867
부산광역시,서구,서대신제1동,서대신제1동제1투,민주통합당 이재강,476
부산광역시,서구,서대신제1동,서대신제1동제1투,무소속 정오규,237
부산광역시,서구,서대신제1동,서대신제1동제1투,무효 투표수,16
부산광역시,서구,서대신제1동,서대신제1동제1투,기권자수,1372
부산광역시,서구,서대신제1동,서대신제1동제2투,선거인수,1570
부산광역시,서구,서대신제1동,서대신제1동제2투,투표수,754
부산광역시,서구,서대신제1동,서대신제1동제2투,새누리당 유기준,451
부산광역시,서구,서대신제1동,서대신제1동제2투,민주통합당 이재강,217
부산광역시,서구,서대신제1동,서대신제1동제2투,무소속 정오규,81
부산광역시,서구,서대신제1동,서대신제1동제2투,무효 투표수,5
부산광역시,서구,서대신제1동,서대신제1동제2투,기권자수,816
부산광역시,서구,서대신제1동,서대신제1동제3투,선거인수,2494
부산광역시,서구,서대신제1동,서대신제1동제3투,투표수,1293
부산광역시,서구,서대신제1동,서대신제1동제3투,새누리당 유기준,710
부산광역시,서구,서대신제1동,서대신제1동제3투,민주통합당 이재강,371
부산광역시,서구,서대신제1동,서대신제1동제3투,무소속 정오규,195
부산광역시,서구,서대신제1동,서대신제1동제3투,무효 투표수,17
부산광역시,서구,서대신제1동,서대신제1동제3투,기권자수,1201
부산광역시,서구,서대신제1동,서대신제1동제4투,선거인수,2401
부산광역시,서구,서대신제1동,서대신제1동제4투,투표수,1320
부산광역시,서구,서대신제1동,서대신제1동제4투,새누리당 유기준,765
부산광역시,서구,서대신제1동,서대신제1동제4투,민주통합당 이재강,375
부산광역시,서구,서대신제1동,서대신제1동제4투,무소속 정오규,169
부산광역시,서구,서대신제1동,서대신제1동제4투,무효 투표수,11
부산광역시,서구,서대신제1동,서대신제1동제4투,기권자수,1081
부산광역시,서구,서대신제1동,서대신제1동제5투,선거인수,1885
부산광역시,서구,서대신제1동,서대신제1동제5투,투표수,919
부산광역시,서구,서대신제1동,서대신제1동제5투,새누리당 유기준,500
부산광역시,서구,서대신제1동,서대신제1동제5투,민주통합당 이재강,298
부산광역시,서구,서대신제1동,서대신제1동제5투,무소속 정오규,114
부산광역시,서구,서대신제1동,서대신제1동제5투,무효 투표수,7
부산광역시,서구,서대신제1동,서대신제1동제5투,기권자수,966
부산광역시,서구,서대신제3동,서대신제3동제1투,선거인수,2812
부산광역시,서구,서대신제3동,서대신제3동제1투,투표수,1549
부산광역시,서구,서대신제3동,서대신제3동제1투,새누리당 유기준,903
부산광역시,서구,서대신제3동,서대신제3동제1투,민주통합당 이재강,436
부산광역시,서구,서대신제3동,서대신제3동제1투,무소속 정오규,199
부산광역시,서구,서대신제3동,서대신제3동제1투,무효 투표수,11
부산광역시,서구,서대신제3동,서대신제3동제1투,기권자수,1263
부산광역시,서구,서대신제3동,서대신제3동제2투,선거인수,2900
부산광역시,서구,서대신제3동,서대신제3동제2투,투표수,1484
부산광역시,서구,서대신제3동,서대신제3동제2투,새누리당 유기준,870
부산광역시,서구,서대신제3동,서대신제3동제2투,민주통합당 이재강,405
부산광역시,서구,서대신제3동,서대신제3동제2투,무소속 정오규,196
부산광역시,서구,서대신제3동,서대신제3동제2투,무효 투표수,13
부산광역시,서구,서대신제3동,서대신제3동제2투,기권자수,1416
부산광역시,서구,서대신제4동,서대신제4동제1투,선거인수,2188
부산광역시,서구,서대신제4동,서대신제4동제1투,투표수,1189
부산광역시,서구,서대신제4동,서대신제4동제1투,새누리당 유기준,643
부산광역시,서구,서대신제4동,서대신제4동제1투,민주통합당 이재강,374
부산광역시,서구,서대신제4동,서대신제4동제1투,무소속 정오규,163
부산광역시,서구,서대신제4동,서대신제4동제1투,무효 투표수,9
부산광역시,서구,서대신제4동,서대신제4동제1투,기권자수,999
부산광역시,서구,서대신제4동,서대신제4동제2투,선거인수,2857
부산광역시,서구,서대신제4동,서대신제4동제2투,투표수,1733
부산광역시,서구,서대신제4동,서대신제4동제2투,새누리당 유기준,917
부산광역시,서구,서대신제4동,서대신제4동제2투,민주통합당 이재강,560
부산광역시,서구,서대신제4동,서대신제4동제2투,무소속 정오규,244
부산광역시,서구,서대신제4동,서대신제4동제2투,무효 투표수,12
부산광역시,서구,서대신제4동,서대신제4동제2투,기권자수,1124
부산광역시,서구,서대신제4동,서대신제4동제3투,선거인수,911
부산광역시,서구,서대신제4동,서대신제4동제3투,투표수,490
부산광역시,서구,서대신제4동,서대신제4동제3투,새누리당 유기준,247
부산광역시,서구,서대신제4동,서대신제4동제3투,민주통합당 이재강,108
부산광역시,서구,서대신제4동,서대신제4동제3투,무소속 정오규,124
부산광역시,서구,서대신제4동,서대신제4동제3투,무효 투표수,11
부산광역시,서구,서대신제4동,서대신제4동제3투,기권자수,421
부산광역시,서구,부민동,부민동제1투,선거인수,3737
부산광역시,서구,부민동,부민동제1투,투표수,1914
부산광역시,서구,부민동,부민동제1투,새누리당 유기준,966
부산광역시,서구,부민동,부민동제1투,민주통합당 이재강,701
부산광역시,서구,부민동,부민동제1투,무소속 정오규,233
부산광역시,서구,부민동,부민동제1투,무효 투표수,14
부산광역시,서구,부민동,부민동제1투,기권자수,1823
부산광역시,서구,부민동,부민동제2투,선거인수,2866
부산광역시,서구,부민동,부민동제2투,투표수,1446
부산광역시,서구,부민동,부민동제2투,새누리당 유기준,776
부산광역시,서구,부민동,부민동제2투,민주통합당 이재강,455
부산광역시,서구,부민동,부민동제2투,무소속 정오규,209
부산광역시,서구,부민동,부민동제2투,무효 투표수,6
부산광역시,서구,부민동,부민동제2투,기권자수,1420
부산광역시,서구,아미동,아미동제1투,선거인수,2965
부산광역시,서구,아미동,아미동제1투,투표수,1341
부산광역시,서구,아미동,아미동제1투,새누리당 유기준,739
부산광역시,서구,아미동,아미동제1투,민주통합당 이재강,404
부산광역시,서구,아미동,아미동제1투,무소속 정오규,181
부산광역시,서구,아미동,아미동제1투,무효 투표수,17
부산광역시,서구,아미동,아미동제1투,기권자수,1624
부산광역시,서구,아미동,아미동제2투,선거인수,2225
부산광역시,서구,아미동,아미동제2투,투표수,1020
부산광역시,서구,아미동,아미동제2투,새누리당 유기준,622
부산광역시,서구,아미동,아미동제2투,민주통합당 이재강,279
부산광역시,서구,아미동,아미동제2투,무소속 정오규,106
부산광역시,서구,아미동,아미동제2투,무효 투표수,13
부산광역시,서구,아미동,아미동제2투,기권자수,1205
부산광역시,서구,아미동,아미동제3투,선거인수,2137
부산광역시,서구,아미동,아미동제3투,투표수,868
부산광역시,서구,아미동,아미동제3투,새누리당 유기준,473
부산광역시,서구,아미동,아미동제3투,민주통합당 이재강,274
부산광역시,서구,아미동,아미동제3투,무소속 정오규,109
부산광역시,서구,아미동,아미동제3투,무효 투표수,12
부산광역시,서구,아미동,아미동제3투,기권자수,1269
부산광역시,서구,아미동,아미동제4투,선거인수,1774
부산광역시,서구,아미동,아미동제4투,투표수,833
부산광역시,서구,아미동,아미동제4투,새누리당 유기준,485
부산광역시,서구,아미동,아미동제4투,민주통합당 이재강,255
부산광역시,서구,아미동,아미동제4투,무소속 정오규,83
부산광역시,서구,아미동,아미동제4투,무효 투표수,10
부산광역시,서구,아미동,아미동제4투,기권자수,941
부산광역시,서구,초장동,초장동제1투,선거인수,3146
부산광역시,서구,초장동,초장동제1투,투표수,1406
부산광역시,서구,초장동,초장동제1투,새누리당 유기준,823
부산광역시,서구,초장동,초장동제1투,민주통합당 이재강,380
부산광역시,서구,초장동,초장동제1투,무소속 정오규,185
부산광역시,서구,초장동,초장동제1투,무효 투표수,18
부산광역시,서구,초장동,초장동제1투,기권자수,1740
부산광역시,서구,초장동,초장동제2투,선거인수,2552
부산광역시,서구,초장동,초장동제2투,투표수,1129
부산광역시,서구,초장동,초장동제2투,새누리당 유기준,660
부산광역시,서구,초장동,초장동제2투,민주통합당 이재강,335
부산광역시,서구,초장동,초장동제2투,무소속 정오규,124
부산광역시,서구,초장동,초장동제2투,무효 투표수,10
부산광역시,서구,초장동,초장동제2투,기권자수,1423
부산광역시,서구,충무동,충무동제1투,선거인수,3527
부산광역시,서구,충무동,충무동제1투,투표수,1685
부산광역시,서구,충무동,충무동제1투,새누리당 유기준,953
부산광역시,서구,충무동,충무동제1투,민주통합당 이재강,464
부산광역시,서구,충무동,충무동제1투,무소속 정오규,250
부산광역시,서구,충무동,충무동제1투,무효 투표수,18
부산광역시,서구,충무동,충무동제1투,기권자수,1842
부산광역시,서구,충무동,충무동제2투,선거인수,3558
부산광역시,서구,충무동,충무동제2투,투표수,1772
부산광역시,서구,충무동,충무동제2투,새누리당 유기준,1062
부산광역시,서구,충무동,충무동제2투,민주통합당 이재강,468
부산광역시,서구,충무동,충무동제2투,무소속 정오규,228
부산광역시,서구,충무동,충무동제2투,무효 투표수,14
부산광역시,서구,충무동,충무동제2투,기권자수,1786
부산광역시,서구,남부민제1동,남부민제1동제1투,선거인수,3070
부산광역시,서구,남부민제1동,남부민제1동제1투,투표수,1426
부산광역시,서구,남부민제1동,남부민제1동제1투,새누리당 유기준,723
부산광역시,서구,남부민제1동,남부민제1동제1투,민주통합당 이재강,432
부산광역시,서구,남부민제1동,남부민제1동제1투,무소속 정오규,256
부산광역시,서구,남부민제1동,남부민제1동제1투,무효 투표수,15
부산광역시,서구,남부민제1동,남부민제1동제1투,기권자수,1644
부산광역시,서구,남부민제1동,남부민제1동제2투,선거인수,2531
부산광역시,서구,남부민제1동,남부민제1동제2투,투표수,1223
부산광역시,서구,남부민제1동,남부민제1동제2투,새누리당 유기준,683
부산광역시,서구,남부민제1동,남부민제1동제2투,민주통합당 이재강,322
부산광역시,서구,남부민제1동,남부민제1동제2투,무소속 정오규,204
부산광역시,서구,남부민제1동,남부민제1동제2투,무효 투표수,14
부산광역시,서구,남부민제1동,남부민제1동제2투,기권자수,1308
부산광역시,서구,남부민제2동,남부민제2동제1투,선거인수,2493
부산광역시,서구,남부민제2동,남부민제2동제1투,투표수,1180
부산광역시,서구,남부민제2동,남부민제2동제1투,새누리당 유기준,619
부산광역시,서구,남부민제2동,남부민제2동제1투,민주통합당 이재강,326
부산광역시,서구,남부민제2동,남부민제2동제1투,무소속 정오규,224
부산광역시,서구,남부민제2동,남부민제2동제1투,무효 투표수,11
부산광역시,서구,남부민제2동,남부민제2동제1투,기권자수,1313
부산광역시,서구,남부민제2동,남부민제2동제2투,선거인수,2331
부산광역시,서구,남부민제2동,남부민제2동제2투,투표수,1124
부산광역시,서구,남부민제2동,남부민제2동제2투,새누리당 유기준,593
부산광역시,서구,남부민제2동,남부민제2동제2투,민주통합당 이재강,318
부산광역시,서구,남부민제2동,남부민제2동제2투,무소속 정오규,203
부산광역시,서구,남부민제2동,남부민제2동제2투,무효 투표수,10
부산광역시,서구,남부민제2동,남부민제2동제2투,기권자수,1207
부산광역시,서구,남부민제2동,남부민제2동제3투,선거인수,2559
부산광역시,서구,남부민제2동,남부민제2동제3투,투표수,1143
부산광역시,서구,남부민제2동,남부민제2동제3투,새누리당 유기준,586
부산광역시,서구,남부민제2동,남부민제2동제3투,민주통합당 이재강,289
부산광역시,서구,남부민제2동,남부민제2동제3투,무소속 정오규,257
부산광역시,서구,남부민제2동,남부민제2동제3투,무효 투표수,11
부산광역시,서구,남부민제2동,남부민제2동제3투,기권자수,1416
부산광역시,서구,남부민제2동,남부민제2동제4투,선거인수,2504
부산광역시,서구,남부민제2동,남부민제2동제4투,투표수,1227
부산광역시,서구,남부민제2동,남부민제2동제4투,새누리당 유기준,657
부산광역시,서구,남부민제2동,남부민제2동제4투,민주통합당 이재강,348
부산광역시,서구,남부민제2동,남부민제2동제4투,무소속 정오규,208
부산광역시,서구,남부민제2동,남부민제2동제4투,무효 투표수,14
부산광역시,서구,남부민제2동,남부민제2동제4투,기권자수,1277
부산광역시,서구,암남동,암남동제1투,선거인수,3431
부산광역시,서구,암남동,암남동제1투,투표수,1406
부산광역시,서구,암남동,암남동제1투,새누리당 유기준,781
부산광역시,서구,암남동,암남동제1투,민주통합당 이재강,343
부산광역시,서구,암남동,암남동제1투,무소속 정오규,263
부산광역시,서구,암남동,암남동제1투,무효 투표수,19
부산광역시,서구,암남동,암남동제1투,기권자수,2025
부산광역시,서구,암남동,암남동제2투,선거인수,2083
부산광역시,서구,암남동,암남동제2투,투표수,1124
부산광역시,서구,암남동,암남동제2투,새누리당 유기준,497
부산광역시,서구,암남동,암남동제2투,민주통합당 이재강,431
부산광역시,서구,암남동,암남동제2투,무소속 정오규,183
부산광역시,서구,암남동,암남동제2투,무효 투표수,13
부산광역시,서구,암남동,암남동제2투,기권자수,959
부산광역시,서구,암남동,암남동제3투,선거인수,2161
부산광역시,서구,암남동,암남동제3투,투표수,1046
부산광역시,서구,암남동,암남동제3투,새누리당 유기준,524
부산광역시,서구,암남동,암남동제3투,민주통합당 이재강,273
부산광역시,서구,암남동,암남동제3투,무소속 정오규,238
부산광역시,서구,암남동,암남동제3투,무효 투표수,11
부산광역시,서구,암남동,암남동제3투,기권자수,1115
부산광역시,서구,암남동,암남동제4투,선거인수,4198
부산광역시,서구,암남동,암남동제4투,투표수,1949
부산광역시,서구,암남동,암남동제4투,새누리당 유기준,963
부산광역시,서구,암남동,암남동제4투,민주통합당 이재강,529
부산광역시,서구,암남동,암남동제4투,무소속 정오규,434
부산광역시,서구,암남동,암남동제4투,무효 투표수,23
부산광역시,서구,암남동,암남동제4투,기권자수,2249
부산광역시,서구,암남동,암남동제5투,선거인수,3882
부산광역시,서구,암남동,암남동제5투,투표수,1823
부산광역시,서구,암남동,암남동제5투,새누리당 유기준,933
부산광역시,서구,암남동,암남동제5투,민주통합당 이재강,494
부산광역시,서구,암남동,암남동제5투,무소속 정오규,378
부산광역시,서구,암남동,암남동제5투,무효 투표수,18
부산광역시,서구,암남동,암남동제5투,기권자수,2059
부산광역시,서구,잘못 투입·구분된 투표지,,선거인수,0
부산광역시,서구,잘못 투입·구분된 투표지,,투표수,2
부산광역시,서구,잘못 투입·구분된 투표지,,새누리당 유기준,2
부산광역시,서구,잘못 투입·구분된 투표지,,민주통합당 이재강,0
부산광역시,서구,잘못 투입·구분된 투표지,,무소속 정오규,0
부산광역시,서구,잘못 투입·구분된 투표지,,무효 투표수,0
부산광역시,서구,잘못 투입·구분된 투표지,,기권자수,-2
부산광역시,영도구,국내부재자투표,,선거인수,2031
부산광역시,영도구,국내부재자투표,,투표수,1839
부산광역시,영도구,국내부재자투표,,새누리당 이재균,758
부산광역시,영도구,국내부재자투표,,통합진보당 민병렬,571
부산광역시,영도구,국내부재자투표,,진보신당 김영희,152
부산광역시,영도구,국내부재자투표,,무소속 이영,319
부산광역시,영도구,국내부재자투표,,무효 투표수,39
부산광역시,영도구,국내부재자투표,,기권자수,192
부산광역시,영도구,국외부재자투표,,선거인수,298
부산광역시,영도구,국외부재자투표,,투표수,92
부산광역시,영도구,국외부재자투표,,새누리당 이재균,38
부산광역시,영도구,국외부재자투표,,통합진보당 민병렬,40
부산광역시,영도구,국외부재자투표,,진보신당 김영희,4
부산광역시,영도구,국외부재자투표,,무소속 이영,10
부산광역시,영도구,국외부재자투표,,무효 투표수,0
부산광역시,영도구,국외부재자투표,,기권자수,206
부산광역시,영도구,남항동,남항동제1투,선거인수,3524
부산광역시,영도구,남항동,남항동제1투,투표수,1748
부산광역시,영도구,남항동,남항동제1투,새누리당 이재균,807
부산광역시,영도구,남항동,남항동제1투,통합진보당 민병렬,505
부산광역시,영도구,남항동,남항동제1투,진보신당 김영희,47
부산광역시,영도구,남항동,남항동제1투,무소속 이영,361
부산광역시,영도구,남항동,남항동제1투,무효 투표수,28
부산광역시,영도구,남항동,남항동제1투,기권자수,1776
부산광역시,영도구,남항동,남항동제2투,선거인수,3256
부산광역시,영도구,남항동,남항동제2투,투표수,1742
부산광역시,영도구,남항동,남항동제2투,새누리당 이재균,788
부산광역시,영도구,남항동,남항동제2투,통합진보당 민병렬,491
부산광역시,영도구,남항동,남항동제2투,진보신당 김영희,66
부산광역시,영도구,남항동,남항동제2투,무소속 이영,348
부산광역시,영도구,남항동,남항동제2투,무효 투표수,49
부산광역시,영도구,남항동,남항동제2투,기권자수,1514
부산광역시,영도구,남항동,남항동제3투,선거인수,3249
부산광역시,영도구,남항동,남항동제3투,투표수,1696
부산광역시,영도구,남항동,남항동제3투,새누리당 이재균,797
부산광역시,영도구,남항동,남항동제3투,통합진보당 민병렬,448
부산광역시,영도구,남항동,남항동제3투,진보신당 김영희,90
부산광역시,영도구,남항동,남항동제3투,무소속 이영,340
부산광역시,영도구,남항동,남항동제3투,무효 투표수,21
부산광역시,영도구,남항동,남항동제3투,기권자수,1553
부산광역시,영도구,영선제1동,영선제1동제1투,선거인수,1757
부산광역시,영도구,영선제1동,영선제1동제1투,투표수,917
부산광역시,영도구,영선제1동,영선제1동제1투,새누리당 이재균,367
부산광역시,영도구,영선제1동,영선제1동제1투,통합진보당 민병렬,363
부산광역시,영도구,영선제1동,영선제1동제1투,진보신당 김영희,17
부산광역시,영도구,영선제1동,영선제1동제1투,무소속 이영,152
부산광역시,영도구,영선제1동,영선제1동제1투,무효 투표수,18
부산광역시,영도구,영선제1동,영선제1동제1투,기권자수,840
부산광역시,영도구,영선제1동,영선제1동제2투,선거인수,2290
부산광역시,영도구,영선제1동,영선제1동제2투,투표수,1359
부산광역시,영도구,영선제1동,영선제1동제2투,새누리당 이재균,447
부산광역시,영도구,영선제1동,영선제1동제2투,통합진보당 민병렬,655
부산광역시,영도구,영선제1동,영선제1동제2투,진보신당 김영희,23
부산광역시,영도구,영선제1동,영선제1동제2투,무소속 이영,222
부산광역시,영도구,영선제1동,영선제1동제2투,무효 투표수,12
부산광역시,영도구,영선제1동,영선제1동제2투,기권자수,931
부산광역시,영도구,영선제2동,영선제2동제1투,선거인수,3600
부산광역시,영도구,영선제2동,영선제2동제1투,투표수,2095
부산광역시,영도구,영선제2동,영선제2동제1투,새누리당 이재균,812
부산광역시,영도구,영선제2동,영선제2동제1투,통합진보당 민병렬,779
부산광역시,영도구,영선제2동,영선제2동제1투,진보신당 김영희,66
부산광역시,영도구,영선제2동,영선제2동제1투,무소속 이영,409
부산광역시,영도구,영선제2동,영선제2동제1투,무효 투표수,29
부산광역시,영도구,영선제2동,영선제2동제1투,기권자수,1505
부산광역시,영도구,영선제2동,영선제2동제2투,선거인수,3447
부산광역시,영도구,영선제2동,영선제2동제2투,투표수,1996
부산광역시,영도구,영선제2동,영선제2동제2투,새누리당 이재균,890
부산광역시,영도구,영선제2동,영선제2동제2투,통합진보당 민병렬,628
부산광역시,영도구,영선제2동,영선제2동제2투,진보신당 김영희,54
부산광역시,영도구,영선제2동,영선제2동제2투,무소속 이영,377
부산광역시,영도구,영선제2동,영선제2동제2투,무효 투표수,47
부산광역시,영도구,영선제2동,영선제2동제2투,기권자수,1451
부산광역시,영도구,영선제2동,영선제2동제3투,선거인수,2270
부산광역시,영도구,영선제2동,영선제2동제3투,투표수,1191
부산광역시,영도구,영선제2동,영선제2동제3투,새누리당 이재균,567
부산광역시,영도구,영선제2동,영선제2동제3투,통합진보당 민병렬,356
부산광역시,영도구,영선제2동,영선제2동제3투,진보신당 김영희,31
부산광역시,영도구,영선제2동,영선제2동제3투,무소속 이영,211
부산광역시,영도구,영선제2동,영선제2동제3투,무효 투표수,26
부산광역시,영도구,영선제2동,영선제2동제3투,기권자수,1079
부산광역시,영도구,신선동,신선동제1투,선거인수,3184
부산광역시,영도구,신선동,신선동제1투,투표수,1463
부산광역시,영도구,신선동,신선동제1투,새누리당 이재균,634
부산광역시,영도구,신선동,신선동제1투,통합진보당 민병렬,526
부산광역시,영도구,신선동,신선동제1투,진보신당 김영희,41
부산광역시,영도구,신선동,신선동제1투,무소속 이영,233
부산광역시,영도구,신선동,신선동제1투,무효 투표수,29
부산광역시,영도구,신선동,신선동제1투,기권자수,1721
부산광역시,영도구,신선동,신선동제2투,선거인수,3270
부산광역시,영도구,신선동,신선동제2투,투표수,1715
부산광역시,영도구,신선동,신선동제2투,새누리당 이재균,675
부산광역시,영도구,신선동,신선동제2투,통합진보당 민병렬,565
