시도명,선거구명,법정읍면동명,투표구명,후보자,득표수
서울특별시,노원구병,상계제8동,상계제8동제1투,평화통일가정당 김인로,13
서울특별시,노원구병,상계제8동,상계제8동제2투,선거인수,4147
서울특별시,노원구병,상계제8동,상계제8동제2투,투표수,2338
서울특별시,노원구병,상계제8동,상계제8동제2투,무효 투표수,9
서울특별시,노원구병,상계제8동,상계제8동제2투,기권자수,1809
서울특별시,노원구병,상계제8동,상계제8동제2투,통합민주당 김성환,385
서울특별시,노원구병,상계제8동,상계제8동제2투,한나라당 홍정욱,902
서울특별시,노원구병,상계제8동,상계제8동제2투,진보신당 노회찬,1033
서울특별시,노원구병,상계제8동,상계제8동제2투,평화통일가정당 김인로,9
서울특별시,노원구병,상계제8동,상계제8동제3투,선거인수,4015
서울특별시,노원구병,상계제8동,상계제8동제3투,투표수,2254
서울특별시,노원구병,상계제8동,상계제8동제3투,무효 투표수,17
서울특별시,노원구병,상계제8동,상계제8동제3투,기권자수,1761
서울특별시,노원구병,상계제8동,상계제8동제3투,통합민주당 김성환,330
서울특별시,노원구병,상계제8동,상계제8동제3투,한나라당 홍정욱,885
서울특별시,노원구병,상계제8동,상계제8동제3투,진보신당 노회찬,1010
서울특별시,노원구병,상계제8동,상계제8동제3투,평화통일가정당 김인로,12
서울특별시,노원구병,상계제8동,상계제8동제4투,선거인수,3237
서울특별시,노원구병,상계제8동,상계제8동제4투,투표수,1597
서울특별시,노원구병,상계제8동,상계제8동제4투,무효 투표수,3
서울특별시,노원구병,상계제8동,상계제8동제4투,기권자수,1640
서울특별시,노원구병,상계제8동,상계제8동제4투,통합민주당 김성환,201
서울특별시,노원구병,상계제8동,상계제8동제4투,한나라당 홍정욱,290
서울특별시,노원구병,상계제8동,상계제8동제4투,진보신당 노회찬,1091
서울특별시,노원구병,상계제8동,상계제8동제4투,평화통일가정당 김인로,12
서울특별시,노원구병,상계제8동,상계제8동제5투,선거인수,3978
서울특별시,노원구병,상계제8동,상계제8동제5투,투표수,2338
서울특별시,노원구병,상계제8동,상계제8동제5투,무효 투표수,8
서울특별시,노원구병,상계제8동,상계제8동제5투,기권자수,1640
서울특별시,노원구병,상계제8동,상계제8동제5투,통합민주당 김성환,351
서울특별시,노원구병,상계제8동,상계제8동제5투,한나라당 홍정욱,866
서울특별시,노원구병,상계제8동,상계제8동제5투,진보신당 노회찬,1102
서울특별시,노원구병,상계제8동,상계제8동제5투,평화통일가정당 김인로,11
서울특별시,노원구병,상계제9동,상계제9동제1투,선거인수,4513
서울특별시,노원구병,상계제9동,상계제9동제1투,투표수,2492
서울특별시,노원구병,상계제9동,상계제9동제1투,무효 투표수,15
서울특별시,노원구병,상계제9동,상계제9동제1투,기권자수,2021
서울특별시,노원구병,상계제9동,상계제9동제1투,통합민주당 김성환,373
서울특별시,노원구병,상계제9동,상계제9동제1투,한나라당 홍정욱,1014
서울특별시,노원구병,상계제9동,상계제9동제1투,진보신당 노회찬,1082
서울특별시,노원구병,상계제9동,상계제9동제1투,평화통일가정당 김인로,8
서울특별시,노원구병,상계제9동,상계제9동제2투,선거인수,4837
서울특별시,노원구병,상계제9동,상계제9동제2투,투표수,2823
서울특별시,노원구병,상계제9동,상계제9동제2투,무효 투표수,13
서울특별시,노원구병,상계제9동,상계제9동제2투,기권자수,2014
서울특별시,노원구병,상계제9동,상계제9동제2투,통합민주당 김성환,378
서울특별시,노원구병,상계제9동,상계제9동제2투,한나라당 홍정욱,1178
서울특별시,노원구병,상계제9동,상계제9동제2투,진보신당 노회찬,1243
서울특별시,노원구병,상계제9동,상계제9동제2투,평화통일가정당 김인로,11
서울특별시,노원구병,상계제9동,상계제9동제3투,선거인수,4391
서울특별시,노원구병,상계제9동,상계제9동제3투,투표수,2244
서울특별시,노원구병,상계제9동,상계제9동제3투,무효 투표수,12
서울특별시,노원구병,상계제9동,상계제9동제3투,기권자수,2147
서울특별시,노원구병,상계제9동,상계제9동제3투,통합민주당 김성환,321
서울특별시,노원구병,상계제9동,상계제9동제3투,한나라당 홍정욱,896
서울특별시,노원구병,상계제9동,상계제9동제3투,진보신당 노회찬,1001
서울특별시,노원구병,상계제9동,상계제9동제3투,평화통일가정당 김인로,14
서울특별시,노원구병,상계제9동,상계제9동제4투,선거인수,4873
서울특별시,노원구병,상계제9동,상계제9동제4투,투표수,2608
서울특별시,노원구병,상계제9동,상계제9동제4투,무효 투표수,24
서울특별시,노원구병,상계제9동,상계제9동제4투,기권자수,2265
서울특별시,노원구병,상계제9동,상계제9동제4투,통합민주당 김성환,390
서울특별시,노원구병,상계제9동,상계제9동제4투,한나라당 홍정욱,998
서울특별시,노원구병,상계제9동,상계제9동제4투,진보신당 노회찬,1186
서울특별시,노원구병,상계제9동,상계제9동제4투,평화통일가정당 김인로,10
서울특별시,노원구병,상계제10동,상계제10동제1투,선거인수,4013
서울특별시,노원구병,상계제10동,상계제10동제1투,투표수,2350
서울특별시,노원구병,상계제10동,상계제10동제1투,무효 투표수,17
서울특별시,노원구병,상계제10동,상계제10동제1투,기권자수,1663
서울특별시,노원구병,상계제10동,상계제10동제1투,통합민주당 김성환,302
서울특별시,노원구병,상계제10동,상계제10동제1투,한나라당 홍정욱,1215
서울특별시,노원구병,상계제10동,상계제10동제1투,진보신당 노회찬,807
서울특별시,노원구병,상계제10동,상계제10동제1투,평화통일가정당 김인로,9
서울특별시,노원구병,상계제10동,상계제10동제2투,선거인수,3832
서울특별시,노원구병,상계제10동,상계제10동제2투,투표수,1827
서울특별시,노원구병,상계제10동,상계제10동제2투,무효 투표수,5
서울특별시,노원구병,상계제10동,상계제10동제2투,기권자수,2005
서울특별시,노원구병,상계제10동,상계제10동제2투,통합민주당 김성환,295
서울특별시,노원구병,상계제10동,상계제10동제2투,한나라당 홍정욱,774
서울특별시,노원구병,상계제10동,상계제10동제2투,진보신당 노회찬,748
서울특별시,노원구병,상계제10동,상계제10동제2투,평화통일가정당 김인로,5
서울특별시,노원구병,상계제10동,상계제10동제3투,선거인수,3972
서울특별시,노원구병,상계제10동,상계제10동제3투,투표수,1964
서울특별시,노원구병,상계제10동,상계제10동제3투,무효 투표수,9
서울특별시,노원구병,상계제10동,상계제10동제3투,기권자수,2008
서울특별시,노원구병,상계제10동,상계제10동제3투,통합민주당 김성환,237
서울특별시,노원구병,상계제10동,상계제10동제3투,한나라당 홍정욱,780
서울특별시,노원구병,상계제10동,상계제10동제3투,진보신당 노회찬,930
서울특별시,노원구병,상계제10동,상계제10동제3투,평화통일가정당 김인로,8
서울특별시,노원구병,상계제10동,상계제10동제4투,선거인수,4101
서울특별시,노원구병,상계제10동,상계제10동제4투,투표수,2205
서울특별시,노원구병,상계제10동,상계제10동제4투,무효 투표수,12
서울특별시,노원구병,상계제10동,상계제10동제4투,기권자수,1896
서울특별시,노원구병,상계제10동,상계제10동제4투,통합민주당 김성환,283
서울특별시,노원구병,상계제10동,상계제10동제4투,한나라당 홍정욱,894
서울특별시,노원구병,상계제10동,상계제10동제4투,진보신당 노회찬,1009
서울특별시,노원구병,상계제10동,상계제10동제4투,평화통일가정당 김인로,7
서울특별시,노원구병,부재자투표,,선거인수,4248
서울특별시,노원구병,부재자투표,,투표수,3827
서울특별시,노원구병,부재자투표,,무효 투표수,67
서울특별시,노원구병,부재자투표,,기권자수,421
서울특별시,노원구병,부재자투표,,통합민주당 김성환,753
서울특별시,노원구병,부재자투표,,한나라당 홍정욱,1625
서울특별시,노원구병,부재자투표,,진보신당 노회찬,1329
서울특별시,노원구병,부재자투표,,평화통일가정당 김인로,53
서울특별시,노원구병,잘못 투입·구분된 투표지,,선거인수,0
서울특별시,노원구병,잘못 투입·구분된 투표지,,투표수,112
서울특별시,노원구병,잘못 투입·구분된 투표지,,무효 투표수,0
서울특별시,노원구병,잘못 투입·구분된 투표지,,기권자수,-112
서울특별시,노원구병,잘못 투입·구분된 투표지,,통합민주당 김성환,22
서울특별시,노원구병,잘못 투입·구분된 투표지,,한나라당 홍정욱,50
서울특별시,노원구병,잘못 투입·구분된 투표지,,진보신당 노회찬,40
서울특별시,노원구병,잘못 투입·구분된 투표지,,평화통일가정당 김인로,0
서울특별시,은평구갑,녹번동,녹번동제1투,선거인수,4430
서울특별시,은평구갑,녹번동,녹번동제1투,투표수,1667
서울특별시,은평구갑,녹번동,녹번동제1투,무효 투표수,13
서울특별시,은평구갑,녹번동,녹번동제1투,기권자수,2763
서울특별시,은평구갑,녹번동,녹번동제1투,통합민주당 이미경,758
서울특별시,은평구갑,녹번동,녹번동제1투,한나라당 안병용,597
서울특별시,은평구갑,녹번동,녹번동제1투,자유선진당 조일호,57
서울특별시,은평구갑,녹번동,녹번동제1투,민주노동당 강화연,57
서울특별시,은평구갑,녹번동,녹번동제1투,친박연대 강인섭,157
서울특별시,은평구갑,녹번동,녹번동제1투,평화통일가정당 이상재,17
서울특별시,은평구갑,녹번동,녹번동제1투,무소속 오순덕,11
서울특별시,은평구갑,녹번동,녹번동제2투,선거인수,4275
서울특별시,은평구갑,녹번동,녹번동제2투,투표수,1814
서울특별시,은평구갑,녹번동,녹번동제2투,무효 투표수,17
서울특별시,은평구갑,녹번동,녹번동제2투,기권자수,2461
서울특별시,은평구갑,녹번동,녹번동제2투,통합민주당 이미경,763
서울특별시,은평구갑,녹번동,녹번동제2투,한나라당 안병용,701
서울특별시,은평구갑,녹번동,녹번동제2투,자유선진당 조일호,76
서울특별시,은평구갑,녹번동,녹번동제2투,민주노동당 강화연,54
서울특별시,은평구갑,녹번동,녹번동제2투,친박연대 강인섭,180
서울특별시,은평구갑,녹번동,녹번동제2투,평화통일가정당 이상재,12
서울특별시,은평구갑,녹번동,녹번동제2투,무소속 오순덕,11
서울특별시,은평구갑,녹번동,녹번동제3투,선거인수,3549
서울특별시,은평구갑,녹번동,녹번동제3투,투표수,1267
서울특별시,은평구갑,녹번동,녹번동제3투,무효 투표수,14
서울특별시,은평구갑,녹번동,녹번동제3투,기권자수,2282
서울특별시,은평구갑,녹번동,녹번동제3투,통합민주당 이미경,548
서울특별시,은평구갑,녹번동,녹번동제3투,한나라당 안병용,493
서울특별시,은평구갑,녹번동,녹번동제3투,자유선진당 조일호,55
서울특별시,은평구갑,녹번동,녹번동제3투,민주노동당 강화연,44
서울특별시,은평구갑,녹번동,녹번동제3투,친박연대 강인섭,86
서울특별시,은평구갑,녹번동,녹번동제3투,평화통일가정당 이상재,15
서울특별시,은평구갑,녹번동,녹번동제3투,무소속 오순덕,12
서울특별시,은평구갑,녹번동,녹번동제4투,선거인수,3774
서울특별시,은평구갑,녹번동,녹번동제4투,투표수,1637
서울특별시,은평구갑,녹번동,녹번동제4투,무효 투표수,8
서울특별시,은평구갑,녹번동,녹번동제4투,기권자수,2137
서울특별시,은평구갑,녹번동,녹번동제4투,통합민주당 이미경,674
서울특별시,은평구갑,녹번동,녹번동제4투,한나라당 안병용,662
서울특별시,은평구갑,녹번동,녹번동제4투,자유선진당 조일호,59
서울특별시,은평구갑,녹번동,녹번동제4투,민주노동당 강화연,34
서울특별시,은평구갑,녹번동,녹번동제4투,친박연대 강인섭,184
서울특별시,은평구갑,녹번동,녹번동제4투,평화통일가정당 이상재,8
서울특별시,은평구갑,녹번동,녹번동제4투,무소속 오순덕,8
서울특별시,은평구갑,녹번동,녹번동제5투,선거인수,4314
서울특별시,은평구갑,녹번동,녹번동제5투,투표수,1712
서울특별시,은평구갑,녹번동,녹번동제5투,무효 투표수,10
서울특별시,은평구갑,녹번동,녹번동제5투,기권자수,2602
서울특별시,은평구갑,녹번동,녹번동제5투,통합민주당 이미경,742
서울특별시,은평구갑,녹번동,녹번동제5투,한나라당 안병용,640
서울특별시,은평구갑,녹번동,녹번동제5투,자유선진당 조일호,69
서울특별시,은평구갑,녹번동,녹번동제5투,민주노동당 강화연,64
서울특별시,은평구갑,녹번동,녹번동제5투,친박연대 강인섭,162
서울특별시,은평구갑,녹번동,녹번동제5투,평화통일가정당 이상재,11
서울특별시,은평구갑,녹번동,녹번동제5투,무소속 오순덕,14
서울특별시,은평구갑,녹번동,녹번동제6투,선거인수,4071
서울특별시,은평구갑,녹번동,녹번동제6투,투표수,1712
서울특별시,은평구갑,녹번동,녹번동제6투,무효 투표수,17
서울특별시,은평구갑,녹번동,녹번동제6투,기권자수,2359
서울특별시,은평구갑,녹번동,녹번동제6투,통합민주당 이미경,732
서울특별시,은평구갑,녹번동,녹번동제6투,한나라당 안병용,619
서울특별시,은평구갑,녹번동,녹번동제6투,자유선진당 조일호,73
서울특별시,은평구갑,녹번동,녹번동제6투,민주노동당 강화연,64
서울특별시,은평구갑,녹번동,녹번동제6투,친박연대 강인섭,177
서울특별시,은평구갑,녹번동,녹번동제6투,평화통일가정당 이상재,15
서울특별시,은평구갑,녹번동,녹번동제6투,무소속 오순덕,15
서울특별시,은평구갑,녹번동,녹번동제7투,선거인수,4227
서울특별시,은평구갑,녹번동,녹번동제7투,투표수,1841
서울특별시,은평구갑,녹번동,녹번동제7투,무효 투표수,9
서울특별시,은평구갑,녹번동,녹번동제7투,기권자수,2386
서울특별시,은평구갑,녹번동,녹번동제7투,통합민주당 이미경,811
서울특별시,은평구갑,녹번동,녹번동제7투,한나라당 안병용,688
서울특별시,은평구갑,녹번동,녹번동제7투,자유선진당 조일호,70
서울특별시,은평구갑,녹번동,녹번동제7투,민주노동당 강화연,59
서울특별시,은평구갑,녹번동,녹번동제7투,친박연대 강인섭,171
서울특별시,은평구갑,녹번동,녹번동제7투,평화통일가정당 이상재,25
서울특별시,은평구갑,녹번동,녹번동제7투,무소속 오순덕,8
서울특별시,은평구갑,응암제1동,응암제1동제1투,선거인수,3512
서울특별시,은평구갑,응암제1동,응암제1동제1투,투표수,1556
서울특별시,은평구갑,응암제1동,응암제1동제1투,무효 투표수,9
서울특별시,은평구갑,응암제1동,응암제1동제1투,기권자수,1956
서울특별시,은평구갑,응암제1동,응암제1동제1투,통합민주당 이미경,702
서울특별시,은평구갑,응암제1동,응암제1동제1투,한나라당 안병용,573
서울특별시,은평구갑,응암제1동,응암제1동제1투,자유선진당 조일호,60
서울특별시,은평구갑,응암제1동,응암제1동제1투,민주노동당 강화연,32
서울특별시,은평구갑,응암제1동,응암제1동제1투,친박연대 강인섭,157
서울특별시,은평구갑,응암제1동,응암제1동제1투,평화통일가정당 이상재,13
서울특별시,은평구갑,응암제1동,응암제1동제1투,무소속 오순덕,10
서울특별시,은평구갑,응암제1동,응암제1동제2투,선거인수,3462
서울특별시,은평구갑,응암제1동,응암제1동제2투,투표수,1386
서울특별시,은평구갑,응암제1동,응암제1동제2투,무효 투표수,10
서울특별시,은평구갑,응암제1동,응암제1동제2투,기권자수,2076
서울특별시,은평구갑,응암제1동,응암제1동제2투,통합민주당 이미경,616
서울특별시,은평구갑,응암제1동,응암제1동제2투,한나라당 안병용,483
서울특별시,은평구갑,응암제1동,응암제1동제2투,자유선진당 조일호,44
서울특별시,은평구갑,응암제1동,응암제1동제2투,민주노동당 강화연,64
서울특별시,은평구갑,응암제1동,응암제1동제2투,친박연대 강인섭,139
서울특별시,은평구갑,응암제1동,응암제1동제2투,평화통일가정당 이상재,12
서울특별시,은평구갑,응암제1동,응암제1동제2투,무소속 오순덕,18
서울특별시,은평구갑,응암제1동,응암제1동제3투,선거인수,4056
서울특별시,은평구갑,응암제1동,응암제1동제3투,투표수,1488
서울특별시,은평구갑,응암제1동,응암제1동제3투,무효 투표수,11
서울특별시,은평구갑,응암제1동,응암제1동제3투,기권자수,2568
서울특별시,은평구갑,응암제1동,응암제1동제3투,통합민주당 이미경,694
서울특별시,은평구갑,응암제1동,응암제1동제3투,한나라당 안병용,526
서울특별시,은평구갑,응암제1동,응암제1동제3투,자유선진당 조일호,71
서울특별시,은평구갑,응암제1동,응암제1동제3투,민주노동당 강화연,39
서울특별시,은평구갑,응암제1동,응암제1동제3투,친박연대 강인섭,124
서울특별시,은평구갑,응암제1동,응암제1동제3투,평화통일가정당 이상재,15
서울특별시,은평구갑,응암제1동,응암제1동제3투,무소속 오순덕,8
서울특별시,은평구갑,응암제1동,응암제1동제4투,선거인수,4712
서울특별시,은평구갑,응암제1동,응암제1동제4투,투표수,2024
서울특별시,은평구갑,응암제1동,응암제1동제4투,무효 투표수,14
서울특별시,은평구갑,응암제1동,응암제1동제4투,기권자수,2688
서울특별시,은평구갑,응암제1동,응암제1동제4투,통합민주당 이미경,891
서울특별시,은평구갑,응암제1동,응암제1동제4투,한나라당 안병용,741
서울특별시,은평구갑,응암제1동,응암제1동제4투,자유선진당 조일호,63
서울특별시,은평구갑,응암제1동,응암제1동제4투,민주노동당 강화연,64
서울특별시,은평구갑,응암제1동,응암제1동제4투,친박연대 강인섭,225
서울특별시,은평구갑,응암제1동,응암제1동제4투,평화통일가정당 이상재,14
서울특별시,은평구갑,응암제1동,응암제1동제4투,무소속 오순덕,12
서울특별시,은평구갑,응암제1동,응암제1동제5투,선거인수,4711
서울특별시,은평구갑,응암제1동,응암제1동제5투,투표수,1908
서울특별시,은평구갑,응암제1동,응암제1동제5투,무효 투표수,12
서울특별시,은평구갑,응암제1동,응암제1동제5투,기권자수,2803
서울특별시,은평구갑,응암제1동,응암제1동제5투,통합민주당 이미경,907
서울특별시,은평구갑,응암제1동,응암제1동제5투,한나라당 안병용,687
서울특별시,은평구갑,응암제1동,응암제1동제5투,자유선진당 조일호,49
서울특별시,은평구갑,응암제1동,응암제1동제5투,민주노동당 강화연,50
서울특별시,은평구갑,응암제1동,응암제1동제5투,친박연대 강인섭,176
서울특별시,은평구갑,응암제1동,응암제1동제5투,평화통일가정당 이상재,16
서울특별시,은평구갑,응암제1동,응암제1동제5투,무소속 오순덕,11
서울특별시,은평구갑,응암제1동,응암제1동제6투,선거인수,4553
서울특별시,은평구갑,응암제1동,응암제1동제6투,투표수,1759
서울특별시,은평구갑,응암제1동,응암제1동제6투,무효 투표수,9
서울특별시,은평구갑,응암제1동,응암제1동제6투,기권자수,2794
서울특별시,은평구갑,응암제1동,응암제1동제6투,통합민주당 이미경,854
서울특별시,은평구갑,응암제1동,응암제1동제6투,한나라당 안병용,619
서울특별시,은평구갑,응암제1동,응암제1동제6투,자유선진당 조일호,51
서울특별시,은평구갑,응암제1동,응암제1동제6투,민주노동당 강화연,54
서울특별시,은평구갑,응암제1동,응암제1동제6투,친박연대 강인섭,146
서울특별시,은평구갑,응암제1동,응암제1동제6투,평화통일가정당 이상재,12
서울특별시,은평구갑,응암제1동,응암제1동제6투,무소속 오순덕,14
서울특별시,은평구갑,응암제2동,응암제2동제1투,선거인수,3632
서울특별시,은평구갑,응암제2동,응암제2동제1투,투표수,1416
서울특별시,은평구갑,응암제2동,응암제2동제1투,무효 투표수,3
서울특별시,은평구갑,응암제2동,응암제2동제1투,기권자수,2216
서울특별시,은평구갑,응암제2동,응암제2동제1투,통합민주당 이미경,639
서울특별시,은평구갑,응암제2동,응암제2동제1투,한나라당 안병용,550
서울특별시,은평구갑,응암제2동,응암제2동제1투,자유선진당 조일호,41
서울특별시,은평구갑,응암제2동,응암제2동제1투,민주노동당 강화연,26
서울특별시,은평구갑,응암제2동,응암제2동제1투,친박연대 강인섭,132
서울특별시,은평구갑,응암제2동,응암제2동제1투,평화통일가정당 이상재,15
서울특별시,은평구갑,응암제2동,응암제2동제1투,무소속 오순덕,10
서울특별시,은평구갑,응암제2동,응암제2동제2투,선거인수,3952
서울특별시,은평구갑,응암제2동,응암제2동제2투,투표수,1542
서울특별시,은평구갑,응암제2동,응암제2동제2투,무효 투표수,15
서울특별시,은평구갑,응암제2동,응암제2동제2투,기권자수,2410
서울특별시,은평구갑,응암제2동,응암제2동제2투,통합민주당 이미경,678
서울특별시,은평구갑,응암제2동,응암제2동제2투,한나라당 안병용,563
서울특별시,은평구갑,응암제2동,응암제2동제2투,자유선진당 조일호,59
서울특별시,은평구갑,응암제2동,응암제2동제2투,민주노동당 강화연,31
서울특별시,은평구갑,응암제2동,응암제2동제2투,친박연대 강인섭,167
서울특별시,은평구갑,응암제2동,응암제2동제2투,평화통일가정당 이상재,17
서울특별시,은평구갑,응암제2동,응암제2동제2투,무소속 오순덕,12
서울특별시,은평구갑,응암제2동,응암제2동제3투,선거인수,2594
서울특별시,은평구갑,응암제2동,응암제2동제3투,투표수,839
서울특별시,은평구갑,응암제2동,응암제2동제3투,무효 투표수,3
서울특별시,은평구갑,응암제2동,응암제2동제3투,기권자수,1755
서울특별시,은평구갑,응암제2동,응암제2동제3투,통합민주당 이미경,360
서울특별시,은평구갑,응암제2동,응암제2동제3투,한나라당 안병용,309
서울특별시,은평구갑,응암제2동,응암제2동제3투,자유선진당 조일호,29
서울특별시,은평구갑,응암제2동,응암제2동제3투,민주노동당 강화연,25
서울특별시,은평구갑,응암제2동,응암제2동제3투,친박연대 강인섭,95
서울특별시,은평구갑,응암제2동,응암제2동제3투,평화통일가정당 이상재,10
서울특별시,은평구갑,응암제2동,응암제2동제3투,무소속 오순덕,8
서울특별시,은평구갑,응암제2동,응암제2동제4투,선거인수,3039
서울특별시,은평구갑,응암제2동,응암제2동제4투,투표수,1105
서울특별시,은평구갑,응암제2동,응암제2동제4투,무효 투표수,10
서울특별시,은평구갑,응암제2동,응암제2동제4투,기권자수,1934
서울특별시,은평구갑,응암제2동,응암제2동제4투,통합민주당 이미경,479
서울특별시,은평구갑,응암제2동,응암제2동제4투,한나라당 안병용,411
서울특별시,은평구갑,응암제2동,응암제2동제4투,자유선진당 조일호,34
서울특별시,은평구갑,응암제2동,응암제2동제4투,민주노동당 강화연,31
서울특별시,은평구갑,응암제2동,응암제2동제4투,친박연대 강인섭,120
서울특별시,은평구갑,응암제2동,응암제2동제4투,평화통일가정당 이상재,13
서울특별시,은평구갑,응암제2동,응암제2동제4투,무소속 오순덕,7
서울특별시,은평구갑,응암제3동,응암제3동제1투,선거인수,3888
서울특별시,은평구갑,응암제3동,응암제3동제1투,투표수,1611
서울특별시,은평구갑,응암제3동,응암제3동제1투,무효 투표수,5
서울특별시,은평구갑,응암제3동,응암제3동제1투,기권자수,2277
서울특별시,은평구갑,응암제3동,응암제3동제1투,통합민주당 이미경,834
서울특별시,은평구갑,응암제3동,응암제3동제1투,한나라당 안병용,514
서울특별시,은평구갑,응암제3동,응암제3동제1투,자유선진당 조일호,43
서울특별시,은평구갑,응암제3동,응암제3동제1투,민주노동당 강화연,46
서울특별시,은평구갑,응암제3동,응암제3동제1투,친박연대 강인섭,147
서울특별시,은평구갑,응암제3동,응암제3동제1투,평화통일가정당 이상재,12
서울특별시,은평구갑,응암제3동,응암제3동제1투,무소속 오순덕,10
서울특별시,은평구갑,응암제3동,응암제3동제2투,선거인수,4195
서울특별시,은평구갑,응암제3동,응암제3동제2투,투표수,1787
서울특별시,은평구갑,응암제3동,응암제3동제2투,무효 투표수,18
서울특별시,은평구갑,응암제3동,응암제3동제2투,기권자수,2408
서울특별시,은평구갑,응암제3동,응암제3동제2투,통합민주당 이미경,812
서울특별시,은평구갑,응암제3동,응암제3동제2투,한나라당 안병용,647
서울특별시,은평구갑,응암제3동,응암제3동제2투,자유선진당 조일호,46
서울특별시,은평구갑,응암제3동,응암제3동제2투,민주노동당 강화연,56
서울특별시,은평구갑,응암제3동,응암제3동제2투,친박연대 강인섭,184
서울특별시,은평구갑,응암제3동,응암제3동제2투,평화통일가정당 이상재,11
서울특별시,은평구갑,응암제3동,응암제3동제2투,무소속 오순덕,13
서울특별시,은평구갑,응암제3동,응암제3동제3투,선거인수,4350
서울특별시,은평구갑,응암제3동,응암제3동제3투,투표수,1741
서울특별시,은평구갑,응암제3동,응암제3동제3투,무효 투표수,8
서울특별시,은평구갑,응암제3동,응암제3동제3투,기권자수,2609
서울특별시,은평구갑,응암제3동,응암제3동제3투,통합민주당 이미경,811
서울특별시,은평구갑,응암제3동,응암제3동제3투,한나라당 안병용,646
서울특별시,은평구갑,응암제3동,응암제3동제3투,자유선진당 조일호,61
서울특별시,은평구갑,응암제3동,응암제3동제3투,민주노동당 강화연,36
서울특별시,은평구갑,응암제3동,응암제3동제3투,친박연대 강인섭,157
서울특별시,은평구갑,응암제3동,응암제3동제3투,평화통일가정당 이상재,11
서울특별시,은평구갑,응암제3동,응암제3동제3투,무소속 오순덕,11
서울특별시,은평구갑,응암제3동,응암제3동제4투,선거인수,3531
서울특별시,은평구갑,응암제3동,응암제3동제4투,투표수,1458
서울특별시,은평구갑,응암제3동,응암제3동제4투,무효 투표수,12
서울특별시,은평구갑,응암제3동,응암제3동제4투,기권자수,2073
서울특별시,은평구갑,응암제3동,응암제3동제4투,통합민주당 이미경,670
서울특별시,은평구갑,응암제3동,응암제3동제4투,한나라당 안병용,506
서울특별시,은평구갑,응암제3동,응암제3동제4투,자유선진당 조일호,86
서울특별시,은평구갑,응암제3동,응암제3동제4투,민주노동당 강화연,29
서울특별시,은평구갑,응암제3동,응암제3동제4투,친박연대 강인섭,134
서울특별시,은평구갑,응암제3동,응암제3동제4투,평화통일가정당 이상재,8
서울특별시,은평구갑,응암제3동,응암제3동제4투,무소속 오순덕,13
서울특별시,은평구갑,응암제4동,응암제4동제1투,선거인수,3588
서울특별시,은평구갑,응암제4동,응암제4동제1투,투표수,1533
서울특별시,은평구갑,응암제4동,응암제4동제1투,무효 투표수,5
서울특별시,은평구갑,응암제4동,응암제4동제1투,기권자수,2055
서울특별시,은평구갑,응암제4동,응암제4동제1투,통합민주당 이미경,709
서울특별시,은평구갑,응암제4동,응암제4동제1투,한나라당 안병용,544
서울특별시,은평구갑,응암제4동,응암제4동제1투,자유선진당 조일호,52
서울특별시,은평구갑,응암제4동,응암제4동제1투,민주노동당 강화연,36
서울특별시,은평구갑,응암제4동,응암제4동제1투,친박연대 강인섭,168
서울특별시,은평구갑,응암제4동,응암제4동제1투,평화통일가정당 이상재,11
서울특별시,은평구갑,응암제4동,응암제4동제1투,무소속 오순덕,8
서울특별시,은평구갑,응암제4동,응암제4동제2투,선거인수,3265
서울특별시,은평구갑,응암제4동,응암제4동제2투,투표수,1367
서울특별시,은평구갑,응암제4동,응암제4동제2투,무효 투표수,8
서울특별시,은평구갑,응암제4동,응암제4동제2투,기권자수,1898
서울특별시,은평구갑,응암제4동,응암제4동제2투,통합민주당 이미경,589
서울특별시,은평구갑,응암제4동,응암제4동제2투,한나라당 안병용,529
서울특별시,은평구갑,응암제4동,응암제4동제2투,자유선진당 조일호,41
서울특별시,은평구갑,응암제4동,응암제4동제2투,민주노동당 강화연,30
서울특별시,은평구갑,응암제4동,응암제4동제2투,친박연대 강인섭,143
서울특별시,은평구갑,응암제4동,응암제4동제2투,평화통일가정당 이상재,19
서울특별시,은평구갑,응암제4동,응암제4동제2투,무소속 오순덕,8
서울특별시,은평구갑,응암제4동,응암제4동제3투,선거인수,3095
서울특별시,은평구갑,응암제4동,응암제4동제3투,투표수,1305
서울특별시,은평구갑,응암제4동,응암제4동제3투,무효 투표수,12
서울특별시,은평구갑,응암제4동,응암제4동제3투,기권자수,1790
서울특별시,은평구갑,응암제4동,응암제4동제3투,통합민주당 이미경,610
서울특별시,은평구갑,응암제4동,응암제4동제3투,한나라당 안병용,449
서울특별시,은평구갑,응암제4동,응암제4동제3투,자유선진당 조일호,49
서울특별시,은평구갑,응암제4동,응암제4동제3투,민주노동당 강화연,23
서울특별시,은평구갑,응암제4동,응암제4동제3투,친박연대 강인섭,140
서울특별시,은평구갑,응암제4동,응암제4동제3투,평화통일가정당 이상재,10
서울특별시,은평구갑,응암제4동,응암제4동제3투,무소속 오순덕,12
서울특별시,은평구갑,응암제4동,응암제4동제4투,선거인수,3992
서울특별시,은평구갑,응암제4동,응암제4동제4투,투표수,1688
서울특별시,은평구갑,응암제4동,응암제4동제4투,무효 투표수,10
서울특별시,은평구갑,응암제4동,응암제4동제4투,기권자수,2304
