"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2021-04-01 ~ 2021-04-30"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"44377","경기도 부천시 오정구 원종동","332","0332","0000","엘리트","62.2000","202104","06","26,000","-","7","-","-","2019","고강로40번가길 17","-","-","-","-"
"44378","경기도 부천시 오정구 원종동","313-8","0313","0008","대창스페이스","64.0050","202104","06","35,500","-","7","-","-","2016","소사로748번길 57-15","-","-","-","-"
"44379","경기도 부천시 오정구 작동","5","0005","0000","로얄","51.5400","202104","06","20,000","-","5","-","-","1990","성지로 8","-","-","-","-"
"44380","경기도 남양주시 진접읍 금곡리","1107","1107","0000","부영사랑으로","84.9908","202104","06","44,800","-","11","-","-","2009","해밀예당3로 38","-","-","-","-"
"44381","경기도 포천시 소흘읍 송우리","727-2","0727","0002","태봉마을","51.7200","202104","06","15,400","-","3","-","-","2005","태봉로 153","-","-","-","-"
"44382","경기도 포천시 소흘읍 송우리","727-2","0727","0002","태봉마을","51.7200","202104","06","16,000","-","18","-","-","2005","태봉로 153","-","-","-","-"
"44383","경기도 남양주시 진접읍 금곡리","1075","1075","0000","신영지웰","129.4590","202104","06","71,500","-","4","-","-","2009","해밀예당3로 104","-","-","-","-"
"44384","경기도 화성시 만세구 향남읍 장짐리","409","0409","0000","장짐마을신성발안미소지움","84.9866","202104","06","26,500","-","10","-","-","2005","삼천병마로 281-15","-","-","-","-"
"44385","경기도 남양주시 진접읍 금곡리","1080","1080","0000","해밀마을신안인스빌","84.9850","202104","06","55,000","-","13","-","-","2010","해밀예당1로 66","-","-","-","-"
"44386","경기도 남양주시 화도읍 마석우리","396","0396","0000","신명스카이뷰그린","84.9932","202104","06","45,900","-","13","-","-","2005","비룡로 56-8","-","-","-","-"
"44387","경기도 남양주시 화도읍 마석우리","71","0071","0000","마석그랜드힐","59.9037","202104","06","20,500","-","11","-","-","2004","경춘로 2102-16","-","-","-","-"
"44388","경기도 안성시 공도읍 만정리","880","0880","0000","디자인시티블루밍","84.9976","202104","06","23,300","-","4","-","-","2010","공도로 142","-","-","-","-"
"44389","충청북도 청주시 상당구 용암동","2095","2095","0000","현대1","173.1500","202104","06","29,000","-","12","-","-","1994","월평로 189","-","-","-","-"
"44390","충청북도 청주시 상당구 용암동","2094","2094","0000","임광","134.3400","202104","06","18,500","-","10","-","-","1996","용암로 35","-","-","-","-"
"44391","충청북도 청주시 상당구 용암동","2064","2064","0000","세원한아름","41.8500","202104","06","5,500","-","12","-","-","1994","무농정로 90","-","-","-","-"
"44392","충청북도 청주시 상당구 용암동","2085","2085","0000","덕성그린타운","59.5800","202104","06","10,900","-","3","-","-","1995","용암로 3","-","-","-","-"
"44393","경기도 안성시 공도읍 만정리","786-1","0786","0001","금호어울림3단지","84.7010","202104","06","25,500","-","16","-","-","2008","공도5로 40","-","-","-","-"
"44394","울산광역시 북구 신천동","358-9","0358","0009","협성노블리스","84.8000","202104","06","24,200","-","14","-","-","2003","호계로 309-20","-","-","-","-"
"44395","울산광역시 북구 신천동","799","0799","0000","신천효성해링턴플레이스","59.5699","202104","06","29,000","-","13","-","-","2018","신천로 26","-","-","-","-"
"44396","경기도 포천시 소흘읍 이동교리","256","0256","0000","대방노블랜드1차","80.3340","202104","06","17,000","-","15","-","-","2002","호국로429번길 11","-","-","-","-"
"44397","경기도 시흥시 매화동","367","0367","0000","매화마을홍익","84.8700","202104","06","26,700","-","1","-","-","2000","매화우회로 37","-","-","-","-"
"44398","경기도 시흥시 매화동","241-8","0241","0008","대원","45.0000","202104","06","8,200","-","5","-","-","1990","매화2로23번길 9","-","-","-","-"
"44399","경기도 시흥시 매화동","241-8","0241","0008","대원","45.0000","202104","06","8,500","-","5","-","-","1990","매화2로23번길 9","-","-","-","-"
"44400","경기도 부천시 소사구 옥길동","771-1","0771","0001","옥길센트리뷰","74.4900","202104","06","70,000","-","10","-","-","2017","옥길로 55","-","-","-","-"
"44401","경기도 남양주시 화도읍 묵현리","604-4","0604","0004","경성큰마을(2단지)","84.9400","202104","06","25,000","-","14","-","-","1998","경춘로 1606","-","-","-","-"
"44402","충청북도 청주시 상당구 용담동","467","0467","0000","우미린에듀파크2단지","84.9813","202104","06","44,000","-","16","-","-","2018","수영로 359","-","-","-","-"
"44403","경기도 안성시 공도읍 만정리","785-6","0785","0006","금호어울림1단지","84.7010","202104","06","22,950","-","17","-","-","2007","송원길 64","20210617","-","-","-"
"44404","경기도 평택시 고덕면 궁리","520","0520","0000","평택영화블렌하임","59.6800","202104","06","18,500","-","3","-","-","2008","궁2길 37-24","-","-","-","-"
"44405","경기도 평택시 고덕면 궁리","520","0520","0000","평택영화블렌하임","59.6800","202104","06","16,800","-","10","-","-","2008","궁2길 37-24","-","-","-","-"
"44406","경기도 안산시 상록구 본오동","872-20","0872","0020","우성","59.3300","202104","06","29,000","-","3","-","-","1990","본오로 145","-","-","-","-"
"44407","경기도 이천시 증포동","489","0489","0000","이천증포새도시한양수자인3블럭","84.7908","202104","06","38,000","-","12","-","-","2017","아리역로38번길 33","-","-","-","-"
"44408","경기도 김포시 북변동","815","0815","0000","풍년마을(한라)","59.9700","202104","06","38,000","-","7","-","-","1998","사우중로73번길 11","-","-","-","-"
"44409","경기도 평택시 용이동","470-1","0470","0001","평택용이2차푸르지오","84.8461","202104","06","37,000","-","8","-","-","2010","현신3길 76","-","-","-","-"
"44410","경기도 용인시 수지구 상현동","867","0867","0000","성복역금호베스트빌","101.9950","202104","06","80,500","-","20","-","-","2002","심곡로 16","-","-","-","-"
"44411","경기도 안산시 단원구 선부동","1177","1177","0000","안산메트로타운푸르지오힐스테이트","74.7692","202104","06","59,500","-","42","-","-","2018","석수로 138","-","-","-","-"
"44412","경기도 여주시 교동","81-2","0081","0002","호반리젠시빌","84.8742","202104","06","19,500","-","7","-","-","2003","세종로 254-16","-","-","-","-"
"44413","경기도 여주시 교동","81-2","0081","0002","호반리젠시빌","71.1562","202104","06","14,500","-","1","-","-","2003","세종로 254-16","-","-","-","-"
"44414","경기도 여주시 교동","81-2","0081","0002","호반리젠시빌","71.1562","202104","06","14,500","-","3","-","-","2003","세종로 254-16","-","-","-","-"
"44415","경기도 여주시 교동","81-2","0081","0002","호반리젠시빌","71.1562","202104","06","14,500","-","3","-","-","2003","세종로 254-16","-","-","-","-"
"44416","경기도 여주시 교동","81-2","0081","0002","호반리젠시빌","71.1562","202104","06","14,500","-","3","-","-","2003","세종로 254-16","-","-","-","-"
"44417","경기도 여주시 교동","81-2","0081","0002","호반리젠시빌","71.1562","202104","06","14,500","-","3","-","-","2003","세종로 254-16","-","-","-","-"
"44418","경기도 여주시 교동","81-2","0081","0002","호반리젠시빌","71.1562","202104","06","14,500","-","3","-","-","2003","세종로 254-16","-","-","-","-"
"44419","경기도 여주시 교동","81-2","0081","0002","호반리젠시빌","71.1562","202104","06","14,500","-","3","-","-","2003","세종로 254-16","-","-","-","-"
"44420","경기도 여주시 교동","81-2","0081","0002","호반리젠시빌","71.1562","202104","06","14,500","-","3","-","-","2003","세종로 254-16","-","-","-","-"
"44421","경기도 안산시 상록구 본오동","880","0880","0000","반월한양","119.8300","202104","06","50,700","-","4","-","-","1990","반석로 8","-","-","-","-"
"44422","경기도 시흥시 은행동","599-1","0599","0001","대우푸르지오4차","120.5960","202104","06","65,000","-","17","-","-","2004","은행로 93-1","-","-","-","-"
"44423","경기도 안산시 단원구 고잔동","670","0670","0000","주공7","67.2800","202104","06","35,000","-","11","-","-","1987","당곡3로 3","-","-","-","-"
"44424","경기도 부천시 소사구 송내동","380","0380","0000","청실","62.4600","202104","06","21,700","-","12","-","-","1986","경인로120번길 11","-","-","-","-"
"44425","경기도 부천시 소사구 송내동","380","0380","0000","청실","62.4600","202104","06","21,700","-","12","-","-","1986","경인로120번길 11","20210521","-","-","-"
"44426","경기도 부천시 원미구 중동","1112","1112","0000","위브더스테이트(801,802,803동)","84.9600","202104","06","58,000","-","6","-","-","2006","신흥로 150-1","-","-","-","-"
"44427","경기도 부천시 원미구 중동","1288","1288","0000","팰리스카운티","84.9915","202104","06","70,000","-","24","-","-","2009","중동로 108","-","-","-","-"
"44428","경기도 부천시 원미구 중동","1116","1116","0000","리첸시아중동","117.3800","202104","06","110,000","-","39","-","-","2012","옥산로 7","-","-","-","-"
"44429","울산광역시 동구 서부동","248-24","0248","0024","서부성원상떼빌","114.0300","202104","06","38,500","-","18","-","-","2005","봉수로 450","-","-","-","-"
"44430","울산광역시 동구 서부동","257-4","0257","0004","현대패밀리서부","49.8500","202104","06","10,000","-","2","-","-","1992","방어진순환도로 995","-","-","-","-"
"44431","경기도 수원시 장안구 율전동","319","0319","0000","신일","59.9200","202104","06","30,500","-","15","-","-","1997","화산로 263","-","-","-","-"
"44432","경기도 여주시 월송동","388-29","0388","0029","보광그랑베르","61.9910","202104","06","15,000","-","7","-","-","2005","여주남로 58-31","-","-","-","-"
"44433","경기도 부천시 원미구 중동","1027","1027","0000","한라마을(주공3)","58.1400","202104","06","43,000","-","14","-","-","1996","도약로 106","-","-","-","-"
"44434","경기도 부천시 원미구 중동","1178","1178","0000","미리내마을(롯데1)","42.5100","202104","06","26,000","-","13","-","-","1993","소향로 206","-","-","-","-"
"44435","경기도 부천시 원미구 중동","1029","1029","0000","금강마을(주공)","42.7500","202104","06","25,000","-","9","-","-","1995","계남로 106","-","-","-","-"
"44436","경기도 부천시 원미구 중동","1181","1181","0000","미리내마을(동성)","84.6000","202104","06","66,700","-","5","-","-","1993","조마루로 231","-","-","-","-"
"44437","경기도 부천시 원미구 중동","1179","1179","0000","미리내마을(한신)","41.8500","202104","06","25,300","-","4","-","-","1994","조마루로285번길 47","-","-","-","-"
"44438","경기도 부천시 원미구 중동","1101","1101","0000","연화마을(쌍용)","84.8600","202104","06","59,500","-","12","-","-","1994","옥산로 47","-","-","-","-"
"44439","경기도 부천시 원미구 중동","1170","1170","0000","포도마을(삼보)","59.9550","202104","06","56,800","-","19","-","-","1995","조마루로 135","-","-","-","-"
"44440","경기도 부천시 원미구 중동","1170","1170","0000","포도마을(영남)","75.1950","202104","06","67,000","-","12","-","-","1994","조마루로 135","-","-","-","-"
"44441","울산광역시 남구 선암동","BL-29-1","0029","0001","신선산휴먼빌","84.7540","202104","06","29,200","-","19","-","-","2008","두왕로34번길 42","-","-","-","-"
"44442","울산광역시 남구 선암동","723","0723","0000","선암에코하이츠","59.9478","202104","06","32,650","-","8","-","-","2015","산업로339번길 27-10","-","-","-","-"
"44443","경기도 부천시 원미구 중동","1028","1028","0000","한라마을(주공2)","41.8500","202104","06","25,500","-","10","-","-","1995","계남로 123","20210409","-","-","-"
"44444","경기도 부천시 원미구 중동","1028","1028","0000","한라마을(주공2)","41.8500","202104","06","25,500","-","10","-","-","1995","계남로 123","-","-","-","-"
"44445","경기도 부천시 원미구 중동","1028","1028","0000","한라마을(주공2)","41.8500","202104","06","23,850","-","3","-","-","1995","계남로 123","-","-","-","-"
"44446","경기도 부천시 소사구 송내동","463-60","0463","0060","대한","59.9200","202104","06","23,800","-","1","-","-","1994","성주로 86-24","-","-","-","-"
"44447","경기도 시흥시 신천동","387","0387","0000","태광","48.1500","202104","06","10,300","-","5","-","-","1986","수인로3409번길 39","-","-","-","-"
"44448","경기도 시흥시 신천동","828-4","0828","0004","금보","64.1400","202104","06","16,800","-","4","-","-","1990","수인로3409번길 58","-","-","-","-"
"44449","경기도 부천시 소사구 송내동","463-106","0463","0106","송내e-편한세상","59.9500","202104","06","43,500","-","7","-","-","2008","성주로 100-10","20210830","-","-","-"
"44450","경기도 남양주시 화도읍 녹촌리","564","0564","0000","남양주라온프라이빗2단지","59.7030","202104","06","47,000","-","7","-","-","2019","경춘보학2길 10","-","-","-","-"
"44451","경기도 여주시 현암동","188-1","0188","0001","벽산","37.5200","202104","06","6,500","-","16","-","-","1997","도예로 35","-","-","-","-"
"44452","경기도 안산시 단원구 선부동","1078","1078","0000","군자주공12","44.9400","202104","06","29,000","-","8","-","-","1991","선부광장남로 113","-","-","-","-"
"44453","경기도 안산시 단원구 선부동","1081","1081","0000","산호한양","42.6150","202104","06","17,000","-","6","-","-","1993","달미로 10","-","-","-","-"
"44454","경기도 오산시 청호동","333","0333","0000","오산청호엘리시아","115.4982","202104","06","33,500","-","4","-","-","2010","청호로 23-22","-","-","-","-"
"44455","경기도 오산시 청호동","321","0321","0000","오산자이","84.0525","202104","06","29,500","-","1","-","-","2007","동부대로 332-14","-","-","-","-"
"44456","경기도 안산시 단원구 선부동","1081","1081","0000","산호한양","29.2725","202104","06","14,400","-","4","-","-","1993","달미로 10","-","-","-","-"
"44457","경기도 오산시 누읍동","438","0438","0000","한라그린타운","59.9700","202104","06","16,600","-","4","-","-","2000","누읍로 17","-","-","-","-"
"44458","경기도 용인시 수지구 성복동","758","0758","0000","버들치마을성복자이1차","84.1960","202104","06","89,000","-","13","-","-","2010","성복1로164번길 20","-","-","-","-"
"44459","경기도 이천시 부발읍 신하리","산40-3","0040","0003","거평","59.7900","202104","06","11,500","-","9","-","-","1992","경충대로 2227","-","-","-","-"
"44460","경기도 오산시 세교동","624","0624","0000","세마역에듀파크","59.9800","202104","06","33,000","-","14","-","-","2010","수목원로 577-15","-","-","-","-"
"44461","경기도 오산시 세교동","624","0624","0000","세마역에듀파크","59.5500","202104","06","34,000","-","15","-","-","2010","수목원로 577-15","-","-","-","-"
"44462","경기도 이천시 부발읍 신하리","481-1","0481","0001","삼익세라믹","59.8600","202104","06","16,500","-","12","-","-","2000","경충대로 2241","-","-","-","-"
"44463","경기도 부천시 소사구 괴안동","171-8","0171","0008","거산","67.3800","202104","06","30,500","-","2","-","-","1992","범안로7번길 26","-","-","-","-"
"44464","경기도 부천시 소사구 괴안동","204-1","0204","0001","삼익3차","70.4100","202104","06","36,500","-","3","-","-","1990","안곡로 4","-","-","-","-"
"44465","경기도 부천시 소사구 괴안동","89-4","0089","0004","괴안동금광포란재","84.1963","202104","06","41,000","-","13","-","-","2006","안곡로 54","-","-","-","-"
"44466","충청북도 청주시 상당구 금천동","320","0320","0000","장자마을부영(320)-8단지","84.9767","202104","06","20,300","-","11","-","-","2002","호미로 261","-","-","-","-"
"44467","충청북도 청주시 상당구 금천동","318","0318","0000","장자마을부영(318-10단지)","84.9767","202104","06","16,200","-","1","-","-","2002","호미로233번길 74","-","-","-","-"
"44468","울산광역시 동구 전하동","550-19","0550","0019","현대한마음","59.6700","202104","06","12,500","-","2","-","-","1995","녹수길 111","-","-","-","-"
"44469","충청북도 청주시 상당구 금천동","275","0275","0000","장자마을부영(275-7단지)","59.2962","202104","06","14,000","-","4","-","-","2001","중고개로 288","-","-","-","-"
"44470","충청북도 청주시 상당구 금천동","77-7","0077","0007","뉴타운","134.6400","202104","06","17,200","-","7","-","-","1993","꽃산동로 41","-","-","-","-"
"44471","경기도 남양주시 별내면 청학리","409","0409","0000","청학주공(3단지)","84.8400","202104","06","37,900","-","2","-","-","1999","청학로68번길 23","-","-","-","-"
"44472","경기도 부천시 소사구 범박동","151-2","0151","0002","부천범박힐스테이트5단지","140.9400","202104","06","71,000","-","3","-","-","2003","범안로 130-27","-","-","-","-"
"44473","경기도 화성시 만세구 송산면 사강리","636-3","0636","0003","송산렉스타운","84.8341","202104","06","22,000","-","3","-","-","2014","송산포도로 102-25","-","-","-","-"
"44474","충청북도 청주시 상당구 영운동","33-1","0033","0001","한진신세대","43.2400","202104","06","5,450","-","9","-","-","1997","영운천로119번길 7","-","-","-","-"
"44475","경기도 양평군 양평읍 양근리","376-8","0376","0008","현대성우오스타코아루주상복합","153.1810","202104","06","68,000","-","25","-","-","2012","역전길 22","-","-","-","-"
"44476","경기도 부천시 원미구 상동","399","0399","0000","반달마을(극동신라)","41.4400","202104","06","21,000","-","14","-","-","1994","상일로 72","-","-","-","-"
"44477","경기도 부천시 원미구 상동","394","0394","0000","한아름마을(한국)","59.1000","202104","06","43,000","-","17","-","-","1996","부흥로 102","-","-","-","-"
"44478","경기도 수원시 영통구 망포동","760","0760","0000","영통아이파크캐슬2단지","59.9800","202104","06","67,000","-","10","-","-","2019","덕영대로 1400","20210513","-","-","-"
"44479","경기도 수원시 영통구 망포동","760","0760","0000","영통아이파크캐슬2단지","84.6900","202104","06","85,000","-","3","-","-","2019","덕영대로 1400","-","-","-","-"
"44480","경기도 수원시 영통구 망포동","760","0760","0000","영통아이파크캐슬2단지","59.9800","202104","06","65,500","-","10","-","-","2019","덕영대로 1400","-","-","-","-"
"44481","경기도 양평군 양평읍 백안리","875","0875","0000","블루밍1단지","101.8463","202104","06","29,600","-","8","-","-","2010","중앙로167번길 60","-","-","-","-"
"44482","경기도 오산시 금암동","515","0515","0000","세교데시앙포레","123.1800","202104","06","49,000","-","16","-","-","2010","여계산로 21","-","-","-","-"
"44483","경기도 양평군 강상면 병산리","1205","1205","0000","양평현대성우(1단지)","104.7088","202104","06","34,000","-","9","-","-","2010","강남로 921","-","-","-","-"
"44484","경기도 부천시 소사구 심곡본동","566-1","0566","0001","부천극동","69.8500","202104","06","30,000","-","4","-","-","1980","성주로 226","20210508","-","-","-"
"44485","경기도 오산시 원동","807","0807","0000","동부","59.9310","202104","06","18,500","-","2","-","-","1996","경기대로 99-15","-","-","-","-"
"44486","경기도 오산시 원동","379-11","0379","0011","우주마루102동","55.0800","202104","06","13,800","-","5","-","-","2014","경기대로148번길 11","-","-","-","-"
"44487","경기도 오산시 원동","888","0888","0000","오산역e-편한세상1단지","69.4928","202104","06","37,500","-","13","-","-","2007","오산로160번길 14","-","-","-","-"
"44488","경기도 수원시 영통구 망포동","488","0488","0000","늘푸른벽산","134.9440","202104","06","57,700","-","17","-","-","2000","영통로90번길 4-27","20210521","-","-","-"
"44489","경기도 수원시 영통구 망포동","683","0683","0000","망포현대2아이파크","164.8098","202104","06","73,500","-","5","-","-","2002","태장로 45","-","-","-","-"
"44490","경기도 오산시 부산동","778-1","0778","0001","주공1","49.4400","202104","06","18,000","-","2","-","-","2000","운암로 122","-","-","-","-"
"44491","경기도 오산시 부산동","779-1","0779","0001","주공3","59.3900","202104","06","26,000","-","13","-","-","2000","운암로 90","-","-","-","-"
"44492","경기도 용인시 수지구 신봉동","870","0870","0000","신봉마을엘지빌리지5차(A)","164.5170","202104","06","89,000","-","20","-","-","2002","신봉1로 112-2","-","-","-","-"
"44493","경기도 이천시 부발읍 신하리","362-3","0362","0003","신한","84.9700","202104","06","26,000","-","8","-","-","1998","경충대로 2216-33","-","-","-","-"
"44494","경기도 안산시 단원구 신길동","1447","1447","0000","휴먼빌2차","84.7040","202104","06","42,000","-","20","-","-","2007","신각길 44","-","-","-","-"
"44495","경기도 김포시 운양동","1300-3","1300","0003","김포한강신도시반도유보라2차","59.3317","202104","06","52,800","-","18","-","-","2013","김포한강11로 276","-","-","-","-"
"44496","경기도 김포시 운양동","1300-3","1300","0003","김포한강신도시반도유보라2차","59.4267","202104","06","59,000","-","5","-","-","2013","김포한강11로 276","-","-","-","-"
"44497","경기도 안산시 단원구 신길동","1438","1438","0000","삼익","131.5500","202104","06","35,500","-","16","-","-","1998","새뿔길 55","-","-","-","-"
"44498","경기도 화성시 효행구 봉담읍 수영리","647-5","0647","0005","수정마을동남메리트","75.0935","202104","06","29,800","-","11","-","-","2002","삼천병마로 1321-10","-","-","-","-"
"44499","경기도 안산시 단원구 신길동","1438","1438","0000","삼익","59.5900","202104","06","28,000","-","12","-","-","1998","새뿔길 54","-","-","-","-"
"44500","경기도 용인시 수지구 죽전동","414","0414","0000","도담마을7단지뜨리에체","59.9900","202104","06","61,500","-","16","-","-","1999","푸른솔로 49","-","-","-","-"
"44501","경기도 용인시 수지구 죽전동","1112","1112","0000","중앙하이츠","184.6820","202104","06","95,000","-","9","-","-","2001","현암로63번길 2","-","-","-","-"
"44502","경기도 용인시 수지구 죽전동","1165","1165","0000","새터마을죽전힐스테이트","84.9959","202104","06","72,500","-","19","-","-","2004","현암로125번길 11","-","-","-","-"
"44503","경기도 평택시 고덕면 궁리","75","0075","0000","태평","59.9100","202104","06","13,700","-","17","-","-","1996","서동대로 2651","-","-","-","-"
"44504","경기도 평택시 포승읍 만호리","574-5","0574","0005","스마트빌듀오1차","22.9600","202104","06","4,000","-","8","-","-","2014","평택항로184번길 7","-","-","-","-"
"44505","경기도 평택시 고덕면 궁리","523","0523","0000","고덕하늘채시그니처","59.9490","202104","06","26,700","-","13","-","-","2021","효덕새싹길 55","-","-","-","-"
"44506","경기도 평택시 고덕면 궁리","520","0520","0000","평택영화블렌하임","84.9700","202104","06","23,000","-","15","-","-","2008","궁2길 37-24","-","-","-","-"
"44507","경기도 평택시 고덕면 궁리","520","0520","0000","평택영화블렌하임","59.6800","202104","06","18,500","-","6","-","-","2008","궁2길 37-24","-","-","-","-"
"44508","경기도 화성시 효행구 봉담읍 동화리","628","0628","0000","휴먼시아동화마을5단지","84.9100","202104","06","31,800","-","2","-","-","2008","동화역말길 22","-","-","-","-"
"44509","경기도 화성시 효행구 봉담읍 동화리","100-1","0100","0001","신일우남클래식타운","84.9700","202104","06","20,000","-","3","-","-","1999","효행로 240","-","-","-","-"
"44510","경기도 수원시 팔달구 인계동","371-1","0371","0001","삼성","59.8800","202104","06","31,000","-","6","-","-","1996","권광로276번길 9","-","-","-","-"
"44511","경기도 용인시 수지구 풍덕천동","694","0694","0000","건영","99.7400","202104","06","72,500","-","6","-","-","1995","수풍로23번길 25","-","-","-","-"
"44512","경기도 파주시 와동동","1332","1332","0000","엘크루가람마을5단지","74.7800","202104","06","20,500","-","4","-","-","2014","가람로116번길 40","20210817","-","-","-"
"44513","경기도 고양시 덕양구 성사동","494-5","0494","0005","삼화그린아파트(B동)","48.7800","202104","06","17,000","-","5","-","-","1988","마상로 162","-","-","-","-"
"44514","경기도 파주시 와동동","1332","1332","0000","엘크루가람마을5단지","74.9000","202104","06","20,650","-","2","-","-","2014","가람로116번길 40","20210813","-","-","-"
"44515","경기도 수원시 장안구 정자동","23-7","0023","0007","익주빌라트","86.2200","202104","06","22,300","-","5","-","-","1992","장안로151번길 18","-","-","-","-"
"44516","경기도 수원시 장안구 정자동","313-1","0313","0001","동신2단지","69.1400","202104","06","33,000","-","4","-","-","1988","장안로 211","-","-","-","-"
"44517","경기도 수원시 장안구 정자동","945","0945","0000","수원 SK SKY VIEW","122.6890","202104","06","103,000","-","30","-","-","2013","이목로 24","-","-","-","-"
"44518","경기도 고양시 덕양구 성사동","725","0725","0000","신원당(태영9)","32.7600","202104","06","20,200","-","9","-","-","1993","고양대로1384번길 30","-","-","-","-"
"44519","경기도 고양시 덕양구 성사동","496-5","0496","0005","장미아파트(가,나,다,라동)","56.7000","202104","06","26,500","-","2","-","-","1985","마상로153번길 28","-","-","-","-"
"44520","경기도 수원시 권선구 권선동","1188","1188","0000","한양","40.3600","202104","06","18,300","-","8","-","-","1994","경수대로302번길 22","-","-","-","-"
"44521","경기도 화성시 효행구 봉담읍 와우리","589","0589","0000","봉담그대가3단지","84.7340","202104","06","30,000","-","6","-","-","2008","와우로15번길 10","-","-","-","-"
"44522","경기도 화성시 효행구 봉담읍 와우리","602","0602","0000","봉담한신더휴에듀파크","59.9708","202104","06","41,000","-","3","-","-","2019","와우로 18","-","-","-","-"
"44523","경기도 수원시 권선구 권선동","1315","1315","0000","우남1","59.9900","202104","06","30,000","-","5","-","-","2002","덕영대로1323번길 25-33","-","-","-","-"
"44524","경기도 성남시 중원구 은행동","550","0550","0000","은행주공","64.6200","202104","06","80,000","-","1","-","-","1987","산성대로552번길 15","-","-","-","-"
"44525","경기도 평택시 소사동","697","0697","0000","평택효성해링턴플레이스2단지","59.8750","202104","06","29,800","-","29","-","-","2019","소사3로 22","-","-","-","-"
"44526","경기도 안성시 공도읍 양기리","615","0615","0000","안성공도서해그랑블아파트","59.9833","202104","06","22,000","-","14","-","-","2019","양기길 28","20211216","-","-","-"
"44527","경기도 수원시 권선구 권선동","1323","1323","0000","권선3지구써미트빌","101.6410","202104","06","55,800","-","4","-","-","2001","덕영대로1323번길 26-24","-","-","-","-"
"44528","경기도 고양시 덕양구 관산동","178-57","0178","0057","새서울","45.7200","202104","06","11,600","-","5","-","-","1988","통일로754번길 16","-","-","-","-"
"44529","경기도 고양시 덕양구 관산동","134","0134","0000","윤창","46.7100","202104","06","9,000","-","3","-","-","1989","통일로742번길 52","-","-","-","-"
"44530","경기도 고양시 덕양구 토당동","19","0019","0000","별장","64.3500","202104","06","29,500","-","5","-","-","1985","지도로124번길 32-21","-","-","-","-"
"44531","경기도 고양시 덕양구 토당동","352","0352","0000","능곡현대홈타운1","84.5579","202104","06","67,000","-","9","-","-","2002","능곡로 30-12","-","-","-","-"
"44532","경기도 성남시 중원구 하대원동","143-1","0143","0001","태연스카이빌","73.9524","202104","06","55,000","-","7","-","-","2002","둔촌대로 274","-","-","-","-"
"44533","세종특별자치시  연동면 명학리","255","0255","0000","세종청정아파트","49.2770","202104","06","13,000","-","6","-","-","2001","태산로 58","-","-","-","-"
"44534","세종특별자치시  연동면 명학리","255","0255","0000","세종청정아파트","49.2770","202104","06","13,000","-","6","-","-","2001","태산로 58","20210428","-","-","-"
"44535","경기도 용인시 기흥구 중동","819","0819","0000","동백역월드메르디앙아파트","76.8540","202104","06","42,000","-","17","-","-","2006","동백죽전대로 283","-","-","-","-"
"44536","세종특별자치시  조치원읍 서창리","133-10","0133","0010","두진한라","59.7100","202104","06","7,100","-","5","-","-","1991","모과나무7길 17","-","-","-","-"
"44537","충청북도 청주시 흥덕구 가경동","2220","2220","0000","청주가경IPARK1차","59.8100","202104","06","43,000","-","6","-","-","2019","서현로 66","-","-","-","-"
"44538","경기도 김포시 장기동","1866-1","1866","0001","청송마을중흥에스-클래스","112.4662","202104","06","59,900","-","2","-","-","2012","김포한강2로 362","-","-","-","-"
"44539","경기도 김포시 장기동","2031","2031","0000","e편한세상캐널시티","84.6387","202104","06","66,500","-","5","-","-","2017","김포한강2로 41","-","-","-","-"
"44540","충청북도 청주시 흥덕구 가경동","1510","1510","0000","세원가경골","59.7600","202104","06","15,000","-","15","-","-","1997","가경로 134","-","-","-","-"
"44541","충청북도 청주시 흥덕구 가경동","1514","1514","0000","삼일원앙","59.8500","202104","06","13,500","-","2","-","-","1997","가경로 100-20","-","-","-","-"
"44542","충청북도 청주시 흥덕구 가경동","1517","1517","0000","동부","72.6400","202104","06","17,800","-","10","-","-","1998","가경로 64","-","-","-","-"
"44543","충청북도 청주시 흥덕구 가경동","1511","1511","0000","대원","49.8300","202104","06","13,400","-","14","-","-","1997","가경로 120","-","-","-","-"
"44544","세종특별자치시  조치원읍 신안리","35-3","0035","0003","유니빌","28.1680","202104","06","3,400","-","9","-","-","2002","신안새동네길 26-10","-","-","-","-"
